"X","saem","cond","mode","se","ll","run"
1,7546.85919237137,1662.19677138329,33.5856001377106,102.366719961166,27397.3644447327,"1700838044_72516"
2,8630.20241379738,1471.13047194481,35.6025638580322,104.453888177872,27684.1672708988,"1700874790_04127"
3,10010.2158277035,1847.04101419449,47.4695723056793,122.697489023209,28054.970594883,"1700912719_49373"
4,9911.98819947243,1855.19836258888,45.3787467479706,121.887993574142,29091.8096592426,"1700952806_63357"
5,8321.96522045135,1438.82655668259,35.6607253551483,96.1979150772095,27819.606456995,"1700993838_5818"
6,8298.88876581192,1541.80029201508,35.1820404529572,100.821047544479,28043.9602468014,"1701031557_70982"
1,8138.0690779686,1465.90414381027,32.1371474266052,74.5978507995605,27508.7804510593,"1700838044_73318"
2,11126.9690577984,1144.03363871574,33.0549638271332,69.9012269973755,27562.7896018028,"1700875268_66656"
3,11099.0718932152,1452.53421425819,39.5163235664368,78.5683460235596,27996.2149200439,"1700915211_34287"
4,11268.2963519096,5929.26695585251,40.0098488330841,79.5820336341858,26329.3771481514,"1700955884_43193"
5,6875.88553953171,1064.23068976402,32.9743232727051,66.4390027523041,27416.4656293392,"1700999539_47222"
6,9944.41233110428,1000.80202078819,35.4515492916107,69.0700504779816,27176.7355775833,"1701035005_32203"
1,8022.50046038628,1400.35888576508,52.6790378093719,93.1638510227203,30032.0602583885,"1702059636_30365"
2,10468.1329307556,1340.95689821243,47.5962145328522,86.2848773002625,29049.387522459,"1702099240_55893"
3,8031.07003998756,1391.76817655563,50.1401517391205,91.0813074111938,30947.4335961342,"1702140237_70958"
4,11058.2542340755,1538.4287340641,56.6108362674713,110.305905342102,29432.1909716129,"1702180755_12905"
5,7671.42294073105,1255.19370746613,48.0799615383148,84.7571964263916,29242.3127653599,"1702222958_00085"
1,11449.2305920124,1661.05485129356,60.6697490215302,114.496585607529,30057.0931663513,"1703162690_76417"
2,6689.33824110031,1394.9936504364,47.1802880764008,85.8428897857666,29222.5522999763,"1703206036_79362"
3,7296.58757042885,1365.34510850906,48.2871103286743,89.5924661159515,29181.7993109226,"1703243481_30393"
4,7533.35493993759,1245.80482172966,47.237199306488,87.8180613517761,29097.9883019924,"1703281468_71079"
5,8107.01813197136,1448.66744399071,45.5494782924652,89.1447911262512,29165.9037086964,"1703319487_87078"
1,20042.6328048706,1537.54784727097,57.8233616352081,98.9860534667969,30030.4634950161,"1703162690_77839"
2,9311.69543933868,1529.48527312279,61.420197725296,126.070147514343,29870.6312992573,"1703214461_94854"
3,5368.58745861053,1390.77525615692,46.8557322025299,88.0851399898529,29502.7904675007,"1703255365_8632"
4,12855.183129549,1382.94554018974,48.6549007892609,88.1206452846527,28879.4188239574,"1703291768_75379"
5,9200.53908491135,1393.02727508545,50.5804471969604,89.5074632167816,29774.7018880844,"1703335030_06916"
1,9068.58836627007,1386.34057068825,48.1765711307526,88.0223889350891,29009.9760301113,"1703358660_24805"
2,7843.94028139114,3552.75199580193,48.720817565918,93.7460517883301,28738.4781963825,"1703398264_83852"
3,8469.11816430092,1620.26302361488,58.4818847179413,102.461454153061,29765.2156744003,"1703438547_11381"
4,7486.78516244888,1518.70255732536,49.0115506649017,96.9700400829315,29399.2987999916,"1703478568_41519"
5,24727.3235800266,2082.05557465553,70.2948026657104,120.866272926331,29973.8610773087,"1703517126_2864"
1,8756.70223546028,1559.50151181221,57.1429250240326,101.477147340775,29822.8733024597,"1703375851_51596"
2,9022.86826634407,1532.25261497498,54.1995856761932,94.1000213623047,29087.1263329983,"1703416152_67538"
3,8771.50957560539,1396.18761229515,48.3689429759979,86.4867415428162,28948.188962698,"1703455947_87625"
4,13037.7183632851,1923.30622434616,67.3007555007935,124.391273498535,29665.3807561398,"1703495204_4147"
5,9412.54513931274,1443.69487929344,53.8917210102081,129.173355817795,30032.1642246246,"1703540029_62867"
1,23059.8704385757,2391.73868179321,133.900884866714,212.916501283646,31058.0008590221,"1703574428_03973"
2,6279.11514091492,1460.29215550423,47.8515017032623,88.1583700180054,29750.464820385,"1703631287_94513"
3,16679.6026694775,1767.30214977264,77.5760569572449,125.506195545197,30001.5915706158,"1703668918_42529"
4,11148.8858811855,1615.32720637321,60.3021264076233,119.26682806015,30181.9872233868,"1703717575_90501"
5,7696.2542681694,1490.03580021858,46.4625735282898,89.5701348781586,29577.1061120033,"1703760708_73053"
1,8492.07419753075,1612.80063891411,50.1700603961945,1044.16077589989,30124.6264007092,"1703581421_7293"
2,19114.0143742561,1773.62331175804,59.4273912906647,104.915651321411,29773.5552492142,"1703622749_22023"
3,8544.23127245903,1697.3408138752,55.4766569137573,97.0520956516266,30118.053899765,"1703673579_74266"
4,6966.41187119484,1452.27807450294,49.1220226287842,89.8531444072723,29724.6098175049,"1703714097_9238"
5,9078.4570991993,1569.59986662865,52.598073720932,94.6075372695923,29982.5549757481,"1703752387_62281"
1,11716.7419257164,1584.39751982689,53.8803935050964,95.7159693241119,29147.6927845478,"1703793486_09125"
2,10108.982354641,1675.68246126175,57.4044415950775,107.190894603729,29153.6341631413,"1703836088_05549"
3,9848.90073227882,1410.34998822212,52.6890704631805,97.6807835102081,29160.1295580864,"1703877195_60538"
4,8414.32901859283,1686.29646253586,54.5086677074432,108.31253695488,29726.7333416939,"1703917771_23488"
5,8635.48612499237,1509.71653199196,52.8804514408112,94.4417533874512,29459.9294402599,"1703957768_40017"
1,13162.4326398373,1464.10088205338,62.6072878837585,102.985377073288,29359.0511772633,"1703799922_6035"
2,9198.25497341156,1349.12478351593,49.9532396793365,966.869884490967,29672.6221590042,"1703844077_32421"
3,7117.50782251358,1404.4639172554,49.3028166294098,234.245587587357,29063.3236987591,"1703885318_88291"
4,7920.1698076725,1358.85170817375,51.9711649417877,96.1263990402222,29265.7807941437,"1703923193_50425"
5,8081.02247333527,1788.76971435547,58.1590914726257,102.176516294479,29795.6596093178,"1703961893_29635"
1,9021.38631796837,1341.46040153503,49.6191108226776,88.9268519878387,29727.6050519943,"1703997833_91412"
