"X","run_1702059916_60624","run_1702059916_72571","run_1702059916_69504","run_1702059935_0991","run_1702059934_89274","run_1702059934_59317","run_1702664768_22942","run_1702664766_20488","run_1702664766_7668","run_1702664766_8798","run_1702664766_84499","run_1703148805_81028","run_1703171110_05686","run_1703171110_28597","run_1703171109_9439","run_1703171246_83479","run_1703171247_98414","run_1703171247_95412","run_1703602913_25172","run_1703634040_65917","run_1703657742_49583","run_1703665007_07139","run_1703672101_84843","run_1703699471_90805","run_1705547120_22329","run_1705547119_32935","run_1705547119_32913","run_1705547119_47364","run_1705547119_35522","run_1705547121_51127","run_1705547121_67204","run_1705547119_44309","run_1705547120_50355","run_1705547120_14799","run_1705968209_59992","run_1705995090_81253","run_1705995419_05629","run_1705998480_56991","run_1705998601_31145","run_1706010122_26331","run_1706039468_2022","run_1706053573_81263","run_1706075329_9641","run_1706198063_86647","run_1706536809_12732","run_1706538080_08993","run_1706540973_53118","run_1707017454_49547","run_1707227310_64059","run_1707832125_52816","run_1708095024_62189","run_1708099631_62139","run_1708099633_37921","run_1708704469_34403","run_1709206154_8978","run_1709206156_19717","run_1709715341_42261","run_1710229248_37963","run_1710429572_70081","run_1710429574_19575","run_1710919506_63502"
"a",0.0371294683741715,0.0342262165791307,0.0347707117888845,0.0348607058907849,0.0351225494110031,0.0393311494571015,0.0382484671410832,0.0347176394599771,0.0349422299872419,0.0339689438474001,0.0335579243164531,0.0464833413711089,0.0342537817575479,0.0384568089422144,0.0342631824954385,0.0358537686569634,0.0338793495031079,0.0352085668129098,0.0382409221719131,0.0355523532584668,0.0384645603285999,0.034125468904566,0.0356583445705576,0.0356089810310272,0.0379584055798799,0.0343133866331906,0.0346247584148505,0.0340843781851839,0.0335350626904087,0.0343996361362747,0.0342432540090896,0.0335868747476048,0.042846207174626,0.0362107653435181,0.0339277353056935,0.0370081021177158,0.0422667467482642,0.0382560432873678,0.0391831786502549,0.0342823833094328,0.0380370355524946,0.040850564180379,0.0340319675316259,0.0356141726134289,0.0337837997834621,0.0350486831487404,0.0332207602482873,0.0355259008225951,0.0401375102664434,0.0369795062327215,0.0411756158053411,0.0346647493044344,0.0355140110647156,0.0352155678129725,0.0347186474925671,0.0365286415556527,0.0370041165681294,0.0342463443357602,0.035302643846901,0.0366441776666794,0.036678654577763
"delta1m0_pop",-0.788101903203979,-0.151829520185927,1.30311935433378,0.781562292789853,-0.649337663543704,-2.00562805479499,-5.39711925206884,-3.07744581831902,-3.570101894555,0.204444436004672,5.16047730507821,4.53277421131151,-2.77110819264282,2.03768318728046,1.20878646753605,2.5535769574721,2.09270220633526,1.49129232044623,-1.2718757855753,1.10288756636814,-3.75799752646179,1.28424770701172,-0.321309309640352,-0.498750267175817,4.11788710594258,-1.00994913765782,-0.985716561146683,0.762262193890451,1.48491046347863,2.02808974727938,-0.837166698570781,-0.569471418475604,2.09494702635491,2.03250888566882,1.15846023429519,0.901864870389276,-2.25815279727808,-0.959622737002196,1.59710385185851,2.48200502071248,2.58958899119067,4.37941844478458,0.406505180908065,3.93279866772243,-0.93805462433429,-1.54047218947495,1.45275528118711,3.00416013855442,3.20822153498424,5.05672466624486,0.486803413662131,1.56847790907226,-3.72837930970896,-3.71571779298181,1.58144388199714,-1.04717143890293,-1.16383220885225,2.06835030818749,0.842166184936783,-3.33002096359422,3.66830139471723
"delta2_pop",-0.264891334431612,0.73144417325898,0.683431190138605,0.885051369203523,-1.21152037776599,-1.88586369091644,-0.443519274145802,-0.0346007973352249,-0.958043156429729,0.780430841159696,2.32686821982075,-0.949663609269755,-0.916364505398014,-1.46280959699913,-1.02966382389572,-0.191252240826357,1.03973152072634,0.84041241899758,-2.70989706779083,-0.592242922265869,-1.55867722584047,-2.9245000739744,-4.82037877293104,-1.34179062679555,3.3684808071806,-3.70629799450798,-0.72303647500848,-1.98647230844095,1.74750716113194,0.929897992723825,-0.453185079026809,0.130930796029823,-2.37805422281701,-2.24398102054604,-0.409464221255424,-0.56330488508381,-1.54801064217439,-1.35018431955174,-0.281632007902606,1.421251886897,1.11381127084554,4.29266787129053,-0.158133580209423,0.477747488920592,-2.39286067369752,-1.50258840754082,-0.613269685310522,0.0619429664372717,-1.15194279025911,-1.72265127640601,-0.386184673827405,-2.57439786506425,-2.34672635988577,-0.52099107816767,-0.412299366193287,-3.1296783321736,0.473469704230922,-0.570920155398362,-0.328662977993057,-0.141038583451511,-0.10095852533165
"e0_m0_pop",1.18666166142595,-0.53315398256284,-2.00394810499924,-1.23165431490806,0.390026767521586,1.80899261316425,2.83512461094989,1.48506646625476,0.750884673328529,-1.70917599963095,-3.5401789516009,-0.0789169981365073,1.6783379136179,-0.749669164840291,-0.584330755938517,-1.91769997221975,-2.29584121378499,-2.12806857198372,1.40100015305268,-1.61314700138672,2.57219821643043,-0.685740004739343,-0.0913679011375022,0.977100177785874,-2.33739681838088,-0.203097367671533,0.773598739943767,-1.21902070835562,-1.93825741003225,-1.64331481268754,0.202499513581397,-0.79780852763614,0.561434765253402,-1.41130460190386,-2.00355089189876,0.215083626707306,2.79739250770048,0.481783282675838,0.0677331569284143,-2.212949082659,-2.01292849277392,-1.79253025627305,-0.45837873705649,-1.89408924181442,-0.520769622453667,0.467828060012787,-1.31610627602952,-1.83099531568938,-1.03521215511949,-1.59180000571538,1.05396812066848,-1.55634667047418,0.798811459656396,2.60603278477464,-1.06210906886544,-0.239097495180291,-0.00444187447465409,-2.51589058919073,-0.510067170143728,1.59078093432435,-1.63112984083595
"gamma_pop",-5.33063027699484,-5.25966770359042,-2.01139567100205,-4.69288021820311,-4.28365449120282,-2.78652266904815,-1.00833473415084,-4.02212914456374,-2.10166249123403,-2.45619278140862,-5.13441026763067,-4.81249323479289,-3.96731476548475,-2.81334372954125,-4.37081389942981,-4.46200083619384,-2.36981294961963,-1.0343841614959,-1.89105293448569,-3.9958201952586,-2.61198894840324,-1.96630111598013,-0.576753216173856,-4.55203227763066,-4.00972245578582,-1.50905995837603,-4.67297109547606,-1.55286584009688,-4.92624478101816,-4.87250522112667,-3.10854244004416,-4.50277590082824,-3.93013521483979,-2.43403716520538,-2.95015710845888,-5.23419441417659,-2.10173242989629,-3.88525954910721,-5.28287538535116,-4.60777755198113,-5.62617427961887,-4.85930313666158,-5.28746069036337,-3.77311293454541,-3.20168619087038,-2.92982307609949,-3.64328576469998,-2.97969996003965,-3.30843063266494,-2.81345308121428,-4.38199587546328,-1.83293775486792,-1.26441753326347,-3.48763476251998,-4.42541732785682,-2.86891571553827,-4.08112649323517,-0.70416891792574,-4.01420564064211,-4.47174658097799,-4.33589727021316
"k1m0_pop",0.0583332191814896,1.41220036244969,-2.53425730209441,1.52040390084886,1.52905753010488,2.06306267427745,-0.792305181204001,-0.246651770068573,-0.749604230497802,-0.50856772952918,0.580105264147279,2.96469783911732,0.770390631961441,0.35656721133819,1.39869412228879,0.0946651453571248,0.790655542555869,-1.70285167960061,-0.540857618167712,1.01114949906956,0.015660199497043,0.474552752546709,-1.90270447342351,0.0803042301132518,0.375408482642227,-0.485957744029346,1.65307104298288,0.259328836348051,0.853115598624164,0.929286428531576,0.581401667493147,0.520110470699111,0.49340302937066,-2.05975260884965,0.98603580110487,0.567339225133361,0.959751433310153,-0.339053133014771,2.21982470767321,0.0135800824709014,-0.599958948280264,0.713220989830078,1.1031166398999,-1.74245886513074,0.395766152808697,-0.0728488673909494,0.547493850958268,0.447967178440301,0.212338995188313,-0.466923790459105,1.6342011214276,-0.545081091543263,-1.06447339551729,-0.265832711148354,1.58533325654073,0.504251915244601,1.50332873273405,-1.53765223342335,-0.218997532470984,1.20803335968189,0.999018070639621
"k2_pop",-0.351962887405191,-0.0382306949421706,-1.52362425968069,-0.333104661937847,-0.893293402139144,-2.47728810547885,-2.50444117757237,-0.255746738564225,-0.839541841698752,-1.19068649646425,-0.807079374770408,-1.08634125161772,-0.894396249912484,-2.08618322992881,-1.16313417938264,0.0668331860297965,-2.411253282557,-2.91264750476009,-3.20699050735612,-0.103065167751522,-1.73096567071291,-2.82713172164817,-2.66233824469198,-1.2014411092111,-1.89070101251389,-2.16836763834513,-1.03296985973415,-2.69153112508343,-0.305840154168675,-0.67670003484902,-1.9535842475666,0.260236463986261,-1.58273574711567,-1.19442140329271,-0.939125240942546,-0.742220110201563,-3.43614280197967,-0.279085614401607,-0.81820633679942,-0.642048820069225,0.703967541740558,-1.6027487306466,-0.250637391766641,-1.65319931874759,-0.294400446163647,-1.32009033243618,-1.30326715795415,-2.31215009419104,-1.55172650991451,-2.53619480446033,-1.57035706080182,-1.5706682603097,-1.51549538549303,-1.29582875141038,-0.910062517841063,-0.335186228409306,-0.429204802102506,-2.94007172131438,-1.11525694646624,0.344830280163321,-1.19173104229566
"k2m0scale_pop",13.5961611167416,12.3537733177597,14.1241061812889,13.9275461368435,12.3324581884169,12.2374860325645,11.8068805860167,13.2599240344286,12.5883301516381,12.4072057793088,10.9648768083969,10.9506756190209,11.7040104439962,12.3917397534083,12.2188384199923,13.425364080687,12.4553860824461,13.613987190825,13.094011885392,11.838643854767,11.9570690176522,12.1668980092578,15.7154758230031,12.539851490628,13.8608653336758,12.1190332939198,12.6443226165301,11.9983649212397,12.0691512233218,11.7613964456623,12.1896524706328,13.0615425962792,12.4807308605689,12.1596347882392,11.9305113845422,12.4549394126481,12.4956348488852,12.0054186057377,12.3329144632726,11.1983372904047,11.8725781971896,13.5680212228231,11.991091261414,12.5916355329772,12.688026401827,12.6920700089833,11.7021983977615,11.8220150379855,12.4983001789252,11.5560887489574,13.0095547673831,12.2736190455236,13.0715575094558,12.455408483792,12.2197785132544,13.0406448539368,13.5375647827429,13.2463789928732,10.9081867334137,12.8826015126059,12.0835135967044
"offset_pop",2.11968652789801,2.11862327533508,2.11647303936052,2.11834022595334,2.11827822054137,2.12162389788828,2.11781375772561,2.11612923982191,2.11542134075088,2.11526452727395,2.11663046445756,2.13023221024587,2.11623162055524,2.12138022508644,2.11774486081211,2.11966631807658,2.11607745083518,2.11730675249173,2.11953415883414,2.12025415067316,2.11988825982638,2.11672192605952,2.11735465181449,2.11743841474675,2.11990173006407,2.11534010404763,2.11799835872744,2.11637090195229,2.11671386347797,2.11753197196154,2.11613999848387,2.11671646644637,2.12566720989574,2.1187891539982,2.11773258920559,2.11972988580973,2.12243848716312,2.12082829262048,2.12358136086351,2.11680184661937,2.12326351052409,2.12296346088924,2.1178750210249,2.11705061424104,2.11636035030651,2.1166769419464,2.11585505392767,2.11800466783249,2.12297933848087,2.11869882727063,2.12244007944481,2.11791787388643,2.11651480618512,2.11587728314544,2.11852942259336,2.12043405199422,2.1208939484829,2.11701530104747,2.11773196841474,2.12070914539973,2.11982389110989
"omega_delta1m0",3.17175213388264,2.81109674917435,3.284876227083,2.55163049747007,3.08807755603546,3.16901689092769,3.21086105108327,2.91069755623935,2.94526791924268,2.89674589542296,3.07125604883114,3.89143008436934,2.75038458036549,3.78862171294144,2.7773628088811,2.82247145098371,2.62341814846507,3.56598530390309,3.70729232703642,2.74361913079272,3.55575062432545,2.75053371806446,3.56794320521777,2.93194547818405,2.89105562605905,3.08980031773297,2.59198227596415,2.99820959841558,2.82983822806829,2.86623756894339,2.79676121173074,2.79632163229899,4.06193331355412,3.65590635972436,2.48428611215708,3.15874130090433,3.84687070896939,3.80078161052746,3.50849850375763,3.04132070377959,3.40690264553862,3.2259419283915,2.77492533169897,2.64224207830434,2.65661981495922,3.40298143735037,2.60674042470725,3.15858054159864,3.97082818843338,3.32087084300776,3.79776283955933,3.08476204183912,2.9142910252145,2.90734802623879,2.85947747994148,3.09948460388179,2.84345798845306,3.29201143866579,3.83859630719301,2.75595495535775,3.06639083408437
"omega_delta2",2.45483440954084,2.45827143807003,5.4358262214014,4.15070206922499,3.31977548588649,3.24353007809748,2.72458891728522,3.46646677248007,4.88663033538242,4.96885375310064,2.66033132951008,1.69066200649138,2.27800649953783,3.51062631554435,3.09471591917923,4.01334847515965,4.86368675802938,4.73698627502267,3.31267833442797,3.36071712024932,3.00729494880771,3.56951433403249,3.67545979675695,2.89015562272378,4.88815168369108,3.71795325073992,2.89766497228648,3.4896821217152,2.98764108751569,2.98264481254051,4.44450414955776,4.05456611698995,2.63952162086578,3.20070463643806,4.49125251312267,2.60370983908765,3.29589845230479,2.45555474090018,2.0674778045565,3.18797531502499,2.73200009242372,4.42399769359251,2.19576177182689,4.5040635800441,5.24252174863043,4.7467422369668,3.79203038355761,3.71845192606718,3.59973342210282,3.19256025069732,3.28855998681634,3.3769441423224,5.15829628071149,3.29768271477415,3.30799701523241,4.61097874433485,4.73169923021257,3.83277517715741,2.63685086586079,2.47375281138172,3.5790993548004
"omega_e0_m0",2.06323308988444,2.1722818649438,1.79308662156793,1.82035740295837,2.10530836931338,2.05242124207865,2.40516491675582,2.12348567156657,2.1544593891789,1.90622407241884,1.75949975450212,2.14185529554741,2.10588597611487,1.8650707102918,1.52445179776514,1.62612851692473,1.94365042973183,1.94878667912741,2.0334560177764,1.60678740070482,2.17868515622243,1.38605656121873,1.55521556302913,1.87881961148022,1.83617096239553,1.59540018215337,1.82264720020353,1.63948431824322,2.10260572446303,1.83388600189469,1.99966627995728,2.08610048768919,1.92747146069088,1.43372885262597,1.71535930938756,1.84785047075412,2.3350040493024,2.08437529324999,1.92257978351139,1.85064819548055,1.88596855987511,1.80119275669143,1.78264355245867,1.58637964400382,1.67039402705694,2.43842541997956,1.59461794298617,1.89342081375697,1.9935466330568,1.42093797992424,2.30162257479669,1.29433114974231,2.06496241781455,2.22009818964957,1.67744213879376,1.62359697454657,2.12324203837253,1.7561643799299,2.26475367205103,2.25277686490552,1.58874766049564
"omega_gamma",1.85556149074477,2.58070403124846,3.27436004048222,2.87419694779474,2.60734935217549,2.22101211530312,2.28026847296118,2.66035632277542,2.55660014383011,2.75161446540723,2.72715374831727,2.16052967287646,2.40348298935723,3.01490473894186,2.72829011945069,3.25038385921827,2.4301202565854,2.92288557218348,2.62589462040877,3.02871334155326,2.64695841072442,2.4244815198041,2.64554003669561,2.42721654463141,2.75641086545709,2.33090043967431,2.44352317587055,2.32725126127817,2.72433452498194,2.75820661442427,2.53123602354773,2.84588555899413,2.64859042366483,3.26454183613056,2.62328285332597,2.21283259118013,2.17082414013394,2.84155314312225,2.06727534575371,2.91516499674651,2.95469936050903,1.98634877213719,2.50928122166368,3.13298233693267,2.69096481558942,2.7711182537197,2.85562792660328,2.9448689721053,3.15872055881028,3.14714209061411,2.35834313965288,2.75611994163997,2.60391840993957,2.5702339588758,2.72978062520439,2.83967120892419,2.91137886371731,2.71810164820671,2.71170357392084,2.60892802777883,2.91656394819897
"omega_k1m0",1.87260395684775,1.53491187294029,2.12294876986102,1.69888548215863,1.62272705312597,2.36947537543536,2.74247028852875,1.88915131967236,2.16916665380004,2.12357026900229,1.50454812185398,2.80404027744131,1.45387572136423,2.53533074688787,1.49875077548086,1.91363209129898,1.92194232949515,2.53550892234794,2.42965635356575,1.84904266238238,2.24517378141462,2.07675334942152,2.33151752785068,1.95930770894486,2.01619310293446,2.2698921066781,1.44415376080758,2.29113489961194,1.52499027942442,1.55122135826832,1.88371669936608,1.64962796212147,2.31147750760096,2.21983190992899,1.61318577178348,1.85459867724835,2.44633626406425,2.1227875181843,2.07328902193256,1.63859134312471,1.86869820003232,1.78336727901064,1.42030336076587,2.2330478937122,1.66933500187607,2.31055206282069,1.65525328777211,2.15193990608114,2.54939034914151,2.28919156591036,2.11224931817307,2.29907032858699,2.54475694754137,2.04337523354459,1.62223158319363,2.16356750804322,2.17519967716324,2.57588758592215,1.84340401869085,1.93567802059412,1.87174333735061
"omega_k2",1.68251012872985,1.32002681745519,2.88290896198806,1.80636678897261,1.57112042287811,1.90850861003585,2.02251368907386,1.72872830317155,1.98442438546313,2.23454073555539,1.61752569648232,1.41462556380723,1.55310788475008,2.5006509558625,1.6779982165554,2.13190553513178,2.35123213686103,3.04612554522653,2.19019547007087,2.20665204761383,2.0624592483834,2.25384057949403,2.61362695803969,1.79195918098989,2.18386979444413,2.22327217608805,1.46250946692216,2.36594662944291,1.46300171570774,1.63079940406055,2.09384746181672,1.29517335447369,2.05889043077795,3.0701735337522,2.11810820514901,1.53703836998874,1.94407693985467,2.19774256474225,1.36259113941251,1.75408236380606,2.20019286178097,1.71319807983093,1.33182180020857,2.46111334813236,1.74201169665054,2.09315507452466,1.97793676942742,2.38030772927101,2.7202956332584,2.57095879859045,1.82065888340146,2.96525347730669,2.29373481442731,2.01169599706035,1.5815060377195,2.34996749345887,2.16080082418419,3.17478390485949,1.6891753961216,1.77382452127521,2.04387001477093
"omega_k2m0scale",1.12339172230653,1.08871985314614,1.36424723990497,1.28494019236919,1.2948209785673,1.1820760317316,1.68322312717108,1.12904715881087,1.27521576469438,1.2473364261488,1.21611657796684,1.21785694163744,1.14255491446489,1.48226080815489,1.07452626230636,1.23772006163398,1.27010768552555,1.67318402057608,1.40512293364739,1.12226702124793,1.29832015648073,1.36566063213625,1.40175926203855,1.14784174729588,1.23362187282883,1.3782464709362,1.12613332107867,1.446321016977,1.23426055098615,1.12828250204679,1.16398615407516,1.08339195161281,1.30560939353959,1.49065000812907,1.12622619769581,1.15152841239044,1.34895732170809,1.29104403209057,1.12185601384508,1.16115209756835,1.13726355997597,1.11516876781998,1.08776620952451,1.34113214814048,1.11482944921499,1.44146662656154,1.20423807481792,1.35110412670348,1.38348394211795,1.37166173929833,1.22680941313689,1.50672178267014,1.60058447311693,1.24625254676784,1.21305185949254,1.24404165092806,1.2159701907456,1.61972615130284,1.32088098869585,1.18645940846955,1.22123039598752
