"X","saem","cond","mode","se","ll","run"
87,718.063937187195,NA,NA,18.8637156486511,0.99193286895752,"1674580768_47371"
8,567.043016433716,NA,NA,18.8494937419891,0.985767126083374,"1674500524_89096"
4,657.409817934036,NA,NA,18.802814245224,0.984486103057861,"1674488194_94653"
7,686.987940311432,NA,NA,18.9677245616913,0.992462635040283,"1674499817_872"
36,900.768404245377,NA,NA,18.8185341358185,0.983870029449463,"1674522537_03728"
58,614.600431919098,NA,NA,18.7835168838501,0.984512805938721,"1674544001_71976"
8,1421.56673955917,NA,NA,18.8366272449493,0.985311508178711,"1674492253_75516"
25,819.672253370285,NA,NA,18.7698919773102,0.982900142669678,"1674510748_26557"
45,784.746264219284,NA,NA,18.7589609622955,0.9832603931427,"1674532013_36676"
50,549.440037965775,NA,NA,18.7780327796936,0.982492446899414,"1674536666_17372"
29,724.958939313889,NA,NA,18.7781178951263,0.981611728668213,"1674514827_22141"
60,791.236900806427,NA,NA,18.5227208137512,0.971837282180786,"1674545398_53719"
5,1169.50224804878,NA,NA,18.7789125442505,0.981568336486816,"1674488872_20646"
42,1100.16572117805,NA,NA,18.8494851589203,0.985641956329346,"1674529551_86466"
56,756.158802509308,NA,NA,18.7663786411285,0.980500459671021,"1674542327_9913"
63,1018.6670217514,NA,NA,18.7797160148621,0.984476804733276,"1674547885_986"
37,2013.57620096207,NA,NA,18.7784812450409,0.98227596282959,"1674523457_76651"
41,1279.30576515198,NA,NA,18.7804520130157,0.983828544616699,"1674528068_75298"
10,813.213755369186,NA,NA,18.8607213497162,0.987615346908569,"1674494577_82354"
28,880.470433235168,NA,NA,18.8273077011108,0.985694169998169,"1674513926_8013"
47,1300.93249726295,NA,NA,18.7769863605499,0.982076406478882,"1674535282_57849"
39,1046.15605759621,NA,NA,18.8982000350952,0.985644817352295,"1674525642_42892"
46,1033.51459431648,NA,NA,18.7756509780884,0.982252836227417,"1674534229_10589"
22,588.775211572647,NA,NA,18.9283647537231,0.992859840393066,"1674511506_62389"
38,939.397261857986,NA,NA,18.7752351760864,0.981951475143433,"1674525491_29972"
5,1356.28763604164,NA,NA,18.9314823150635,0.987025737762451,"1674497141_04176"
31,537.935219764709,NA,NA,18.7573893070221,0.980767488479614,"1674520100_35096"
17,790.928638696671,NA,NA,18.8183445930481,0.98563027381897,"1674506964_78673"
69,1303.10614347458,NA,NA,18.7667121887207,0.984854221343994,"1674559311_25231"
63,986.35614156723,NA,NA,18.6565465927124,0.977553606033325,"1674553124_89955"
61,882.739305973053,NA,NA,18.7865121364594,0.983645915985107,"1674550954_22292"
40,700.340173244476,NA,NA,18.7812688350677,0.982081651687622,"1674527348_48316"
62,757.914485216141,NA,NA,18.5508089065552,0.970683574676514,"1674547108_3103"
19,684.065133571625,NA,NA,18.8008382320404,0.980966329574585,"1674504125_85932"
50,1190.25741028786,NA,NA,18.7867920398712,0.983453750610352,"1674538684_3497"
34,1202.8007004261,NA,NA,18.8425199985504,0.98455023765564,"1674519714_45454"
16,913.257514953613,NA,NA,18.7465631961823,0.980896472930908,"1674501162_88077"
11,594.460020542145,NA,NA,18.7981312274933,0.984207153320312,"1674502968_64506"
12,1010.8371553421,NA,NA,18.9403398036957,0.989214658737183,"1674497214_60516"
58,1114.65977406502,NA,NA,18.6841354370117,0.976180791854858,"1674546906_04294"
26,958.375221014023,NA,NA,18.7465269565582,0.982639312744141,"1674511587_81307"
57,877.620138883591,NA,NA,18.7651512622833,0.982731580734253,"1674543104_11913"
17,1229.27928781509,NA,NA,18.7262289524078,0.982231855392456,"1674502095_96592"
47,575.121529102325,NA,NA,18.8729112148285,0.986914873123169,"1674533851_81168"
43,1019.42622375488,NA,NA,18.7616271972656,0.981833696365356,"1674530420_46026"
52,1114.92637681961,NA,NA,18.7795023918152,0.983136653900146,"1674540571_11412"
65,912.193386793137,NA,NA,18.7811856269836,0.984492063522339,"1674555672_90115"
14,768.571386098862,NA,NA,18.9413418769836,0.992495059967041,"1674499289_81742"
73,741.71896147728,NA,NA,18.7002155780792,0.978863477706909,"1674563626_87214"
46,1013.67570662498,NA,NA,18.9013638496399,0.986577272415161,"1674532818_04411"
22,1020.35854005814,NA,NA,18.7529327869415,0.981647968292236,"1674506992_63224"
24,1181.46859335899,NA,NA,18.7615990638733,0.983119010925293,"1674509546_92437"
71,730.04542183876,NA,NA,18.7707259654999,0.984281063079834,"1674561832_70492"
35,526.799262285233,NA,NA,18.8432741165161,0.984211921691895,"1674522854_46433"
57,723.721332073212,NA,NA,18.7673943042755,0.982746362686157,"1674546162_34963"
31,1428.6890540123,NA,NA,18.6636896133423,0.973550319671631,"1674516258_03131"
48,822.333576202393,NA,NA,18.7494163513184,0.987247228622437,"1674534446_98145"
53,638.131173610687,NA,NA,18.5920102596283,0.971019744873047,"1674539454_30652"
43,781.403943538666,NA,NA,18.8100900650024,0.987020492553711,"1674530672_05826"
12,572.856271743774,NA,NA,18.783524274826,0.985092401504517,"1674503582_968"
81,654.051059007645,NA,NA,18.8340530395508,0.981038570404053,"1674572789_34406"
20,653.399362564087,NA,NA,18.7981646060944,0.985612869262695,"1674509916_05212"
15,540.475788593292,NA,NA,18.764310836792,0.986793994903564,"1674505697_31216"
4,787.15382361412,NA,NA,18.8200926780701,0.98600435256958,"1674496334_01023"
3,816.002161979675,NA,NA,18.8009049892426,0.988808870315552,"1674495498_15602"
21,718.359658479691,NA,NA,18.7686836719513,0.981962442398071,"1674506254_41252"
65,491.837731838226,NA,NA,18.5606863498688,0.97112250328064,"1674549830_6167"
53,1165.18293571472,NA,NA,18.7986714839935,0.987316846847534,"1674541706_02128"
9,862.74452996254,NA,NA,18.7799696922302,0.981007099151611,"1674493695_23343"
77,936.377319812775,NA,NA,18.7778491973877,0.98287558555603,"1674568530_65096"
1,637.799909353256,NA,NA,18.8225445747375,0.986958265304565,"1674484870_99951"
13,672.279578924179,NA,NA,18.8033294677734,0.983972072601318,"1674504175_67403"
28,604.108552932739,NA,NA,18.8800320625305,0.986404418945312,"1674517557_26513"
36,876.07495880127,NA,NA,18.7455139160156,0.98425555229187,"1674523401_24363"
59,742.282408475876,NA,NA,18.7241444587708,0.985251665115356,"1674544636_31058"
34,705.491962432861,NA,NA,18.7414462566376,0.985575437545776,"1674522129_09279"
32,906.771884441376,NA,NA,18.7396085262299,0.98123025894165,"1674517706_51489"
67,898.940815925598,NA,NA,18.9032292366028,0.990742444992065,"1674557637_38754"
72,1024.07135176659,NA,NA,18.7722764015198,0.984899282455444,"1674562582_76911"
44,520.034228563309,NA,NA,18.7309710979462,0.982030868530273,"1674531473_44135"
39,877.9255464077,NA,NA,18.7829005718231,0.982672214508057,"1674526450_6201"
51,656.597056388855,NA,NA,18.7414872646332,0.983930349349976,"1674539894_59162"
15,1064.60119628906,NA,NA,18.7751359939575,0.982922315597534,"1674500078_42039"
25,815.193047523499,NA,NA,18.8256845474243,0.993111371994019,"1674514362_91385"
10,766.346562385559,NA,NA,18.7832672595978,0.986327171325684,"1674502182_44864"
83,988.242646217346,NA,NA,18.7033317089081,0.983942985534668,"1674575524_67688"
48,882.000564336777,NA,NA,18.7390789985657,0.981273889541626,"1674536603_47268"
86,1263.25555992126,NA,NA,18.7142548561096,0.98199462890625,"1674579485_19704"
68,734.73699760437,NA,NA,18.7930562496185,0.984174728393555,"1674558556_48218"
30,666.058943986893,NA,NA,18.778767824173,0.983755350112915,"1674515572_07221"
75,1004.73666095734,NA,NA,18.7227268218994,0.9798903465271,"1674565846_16274"
38,488.32413816452,NA,NA,18.7436723709106,0.986429452896118,"1674525134_21694"
33,518.233633041382,NA,NA,18.7417180538177,0.982809066772461,"1674521590_99116"
33,1061.492208004,NA,NA,18.6720616817474,0.978710889816284,"1674518633_15397"
13,1024.47840213776,NA,NA,18.7987728118896,0.982364416122437,"1674498245_46329"
6,1251.31754922867,NA,NA,18.8872973918915,0.986660957336426,"1674490061_54081"
1,911.955017328262,NA,NA,18.9531586170197,0.989580154418945,"1674493603_94205"
79,734.557742357254,NA,NA,18.8075728416443,0.983948707580566,"1674570685_34279"
24,1020.67296123505,NA,NA,18.947948217392,0.987972736358643,"1674513322_17283"
20,1404.81954097748,NA,NA,18.6819016933441,0.976508378982544,"1674504829_80942"
21,897.267391681671,NA,NA,18.9007222652435,0.989317178726196,"1674510589_34358"
45,1320.41181325912,NA,NA,18.7825982570648,0.983382225036621,"1674532888_73192"
55,934.610049724579,NA,NA,18.7642967700958,0.985051393508911,"1674541373_40636"
16,687.287221431732,NA,NA,18.7892618179321,0.982275247573853,"1674506257_62778"
2,942.152804613113,NA,NA,18.8795425891876,0.991743803024292,"1674494536_06503"
61,879.12578368187,NA,NA,18.4712460041046,0.968921661376953,"1674546209_50226"
56,947.084371089935,NA,NA,18.7793912887573,0.986295461654663,"1674545195_27573"
7,901.146701097488,NA,NA,18.7393176555634,0.980855464935303,"1674491332_81665"
18,760.938588142395,NA,NA,18.7823767662048,0.978318691253662,"1674503345_06224"
76,1639.59379839897,NA,NA,18.8746471405029,0.986055374145508,"1674566870_88341"
14,809.623042345047,NA,NA,18.7762136459351,0.987295150756836,"1674504867_82781"
82,2041.13545084,NA,NA,18.7209050655365,0.981886863708496,"1674573463_50592"
84,1564.23711895943,NA,NA,18.7101676464081,0.982414722442627,"1674576532_91388"
55,1083.83167552948,NA,NA,18.7504456043243,0.988311052322388,"1674544091_47111"
19,897.541190385818,NA,NA,18.7817895412445,0.986144304275513,"1674508998_63"
42,1032.47197413445,NA,NA,18.8115406036377,0.983898878097534,"1674529368_01142"
18,1203.10824656487,NA,NA,18.7917289733887,0.98482346534729,"1674507775_62276"
89,1276.57488179207,NA,NA,18.763484954834,0.981385231018066,"1674582293_44524"
66,1012.31796169281,NA,NA,18.7197048664093,0.982945680618286,"1674556605_11136"
62,1247.96160268784,NA,NA,18.7387135028839,0.978715896606445,"1674551856_97299"
23,1186.704018116,NA,NA,18.9065318107605,0.992236137390137,"1674512115_43208"
40,1457.27429676056,NA,NA,18.7663602828979,0.983484745025635,"1674526708_65226"
64,1521.701587677,NA,NA,18.813056230545,0.984188795089722,"1674554131_14047"
32,912.930357217789,NA,NA,18.7578330039978,0.985048294067383,"1674520658_16155"
54,1241.50992822647,NA,NA,18.4815175533295,0.972284078598022,"1674540112_20931"
29,875.981924772263,NA,NA,18.7429928779602,0.983809471130371,"1674518181_37341"
