"X","saem","cond","mode","se","ll","run"
1,395.080476284027,100.098870277405,2.70093011856079,5.17217040061951,145.734362125397,"1700837927_7115"
2,366.72093462944,129.779147863388,2.32670855522156,6.02410531044006,192.015782594681,"1700838576_81659"
3,280.32417678833,120.240542173386,3.54429817199707,8.21705985069275,208.747105121613,"1700839274_03843"
4,272.945843219757,99.0964004993439,2.83532571792603,5.95041537284851,223.673153400421,"1700839895_49854"
5,331.939266204834,66.2711989879608,4.32901382446289,7.4476203918457,217.160492181778,"1700840500_49418"
6,324.557816028595,144.615313053131,2.52134156227112,10.6220726966858,238.119139194489,"1700841128_21939"
7,335.010040998459,110.743896245956,3.20566368103027,5.18714022636414,163.222021579742,"1700841849_27111"
8,279.943967342377,62.6782729625702,2.41640496253967,5.09805607795715,210.449698925018,"1700842467_34688"
9,411.152384757996,126.703899383545,2.36401414871216,9.95200157165527,228.273948431015,"1700843028_67965"
10,186.167128801346,74.6342267990112,2.61916875839233,9.21407961845398,195.518530368805,"1700843807_7471"
11,258.996349573135,103.1722240448,1.93460655212402,9.31261944770813,201.564337015152,"1700844276_77854"
12,499.931371688843,324.377910852432,6.98789215087891,16.8419969081879,425.77522444725,"1700844852_66883"
13,248.633218050003,115.897791624069,2.41722226142883,6.64933633804321,241.46248292923,"1700846127_3182"
14,360.301935434341,95.6013121604919,2.08819341659546,6.25928711891174,221.411192655563,"1700846743_37398"
15,665.886344671249,129.25940656662,3.70486617088318,12.0523748397827,309.416949033737,"1700847429_88777"
16,289.243486881256,113.978974580765,3.36110591888428,6.23598742485046,186.121972322464,"1700848551_46348"
17,445.955122709274,156.940248012543,2.33836627006531,8.75060677528381,177.568123102188,"1700849151_31921"
18,217.08661365509,149.24694943428,2.55358862876892,5.56327795982361,142.011353731155,"1700849944_14746"
19,180.683303833008,87.4360132217407,2.23451519012451,4.62643027305603,117.23651266098,"1700850461_84745"
20,273.196572780609,81.6792511940002,1.98310875892639,8.56683325767517,169.284107685089,"1700850855_33249"
21,331.354172945023,90.0794625282288,2.71511149406433,4.38169980049133,126.436953306198,"1700851391_49697"
22,492.745903253555,206.35851764679,3.32445621490479,9.41498875617981,295.319439649582,"1700851947_67554"
