run,a,delta1m0_pop,delta2_pop,e0_m0_pop,gamma_pop,k1m0_pop,k2_pop,k2m0scale_pop,offset_pop,omega_delta1m0,omega_delta2,omega_e0_m0,omega_gamma,omega_k1m0,omega_k2,omega_k2m0scale,omega_offset,omega_r0_m0,omega_tBegin,r0_m0_pop,tBegin_pop
1706206076_41173,0.0337214002369243,2.48906797195782,0.676414341255937,-2.16839647869203,-5.97032619714875,0.888771492397625,0.4127466220164,11.6274529918689,2.11573353308786,2.49240551755803,2.10048675823369,1.54417156269735,2.75573018630125,1.51214795018182,1.55692736105106,1.08584206448232,0.336106140426959,1.5084623833568,0.678830442294033,-0.905030837865295,-0.331064502200258
1703163605_31637,0.0337695209005786,-1.19151148832257,-0.954585097104565,-0.450186348839619,-2.22807902520651,0.952611903880529,-1.81448706209056,13.0566047657046,2.11305047994886,2.74445068752209,6.55321709145857,2.09628695552536,2.20147304326352,1.63129385541778,2.11421592993887,1.33012114345311,0.335958892695085,1.64798103952212,0.6920253809459,-2.72424430675726,-0.348666660564059
1703924901_67844,0.0338296869924202,-0.768305152754159,0.0836446541564188,-0.23143854924863,-4.13004713713876,0.702375828802506,-0.62629207788931,11.7020850622773,2.11350141352148,2.85116468032738,2.61923204539324,1.99837019526187,2.57906546630527,1.5608657767735,1.51395645346517,1.12614578088656,0.335853699863064,1.60703485635808,0.689888338993783,-1.05163238797595,-0.34507411367986
1703671381_02647,0.0340827874061493,0.910894914830308,2.17065321082053,-1.7156635468099,-5.35646036350459,0.952173489954437,0.203531502744357,12.6631065454368,2.11591348312558,2.93543154316339,2.66432053824944,2.25607121745941,2.55272848750636,1.61458386066723,1.35657245109514,1.11328539544973,0.336698691206987,1.6024514881385,0.681946018150087,-2.15094210284507,-0.336340765202088
1702291085_27364,0.033892827238301,2.6424732160907,-0.500328767083872,-2.22951823298629,-3.66961451794574,0.0499350738482597,-0.487675443123099,12.1532391482452,2.11353496581401,2.6110232257155,3.45520135009622,1.51514099801997,3.01997038106561,1.79627850756098,1.97992056552113,1.2134305289487,0.335840216916602,1.68803817615673,0.692295619272929,-0.819451338278871,-0.346450190259
1703682241_31777,0.0338980759037876,4.00309545772714,4.29355663194673,-4.56774223733297,-2.31311799468962,0.302739849575333,-2.17996507966501,13.2965806515276,2.113131854618,2.84155771563921,4.48816133339037,2.10660041703031,2.74506760580845,2.02485353170996,2.49236586970097,1.27301173897528,0.336034297943142,1.6788905520484,0.696407998928745,-2.34543836104081,-0.35172315775236
1703606116_52543,0.0340364557390093,0.685806758387328,-3.30420797702065,-1.21609245108564,-1.58678055268232,-1.39181021558552,-1.51133244150927,12.2032029513524,2.11268974550782,2.9715162126406,3.56758617983133,1.33580792082912,2.48242309404908,2.24191292397405,2.41036476185511,1.35715711785315,0.335892302440032,1.69349672512928,0.695473776007519,0.434544133130229,-0.352332989682937
1703168765_74481,0.0342967908903876,0.534661897996493,-1.42654902059701,-1.1307139091846,-1.40568282077702,-0.771128283058696,-2.93862673097817,11.4482577846583,2.11299347189157,3.50093852058981,2.69862397021828,1.77513223032823,2.414408287637,2.36580314377144,2.3408073138892,1.51037245751028,0.335869063577565,1.37557118602598,0.696515918514366,0.624485855055073,-0.350698083945637
1703808444_66179,0.0345922967391379,1.14283048557934,-0.707486121801869,-1.64306650821398,-1.51482434199614,0.0825385349364669,-3.05773227566994,10.7969991274751,2.11301655288588,4.38054420138896,1.88055014673547,2.37634976174035,2.08677662550168,2.1550494966479,2.07335219157033,1.55569766939481,0.335939590567479,1.10638215745846,0.692293510105561,0.468526617191495,-0.347652671493363
1703168765_29399,0.0342121108250531,-1.0301900814424,-2.88497154100435,0.242871550338829,-2.92541832680673,0.592622167496209,-1.32671523926712,12.6584552572897,2.11354033219345,3.0953743966038,4.4340086500961,1.82771575583989,2.5838280622032,1.76957072777552,2.00214902457816,1.28895079162113,0.336029490645404,1.71233848490548,0.687497554192223,-1.88792803575135,-0.34463803885896
