"X","saem","cond","mode","se","ll","run"
1,50166.1729741096,8238.73677563667,331.361731767654,586.442430019379,149204.714612246,"1709655900_16236"
1,110312.235614061,7790.17599916458,266.266556739807,505.441036224365,154369.685229063,"1706206076_41173"
1,53592.5699203014,6706.48341417313,261.770829677582,482.052816390991,151037.76240778,"1711102688_01003"
1,58276.9431331158,7520.22453665733,246.767878293991,529.535045385361,148399.214134455,"1703163605_31637"
1,62654.6298780441,5959.63356018066,234.161997795105,431.108792543411,146848.236816168,"1703924901_67844"
1,63397.0045950413,7871.07773137093,255.040119409561,535.227012395859,141220.77799201,"1709440563_85341"
1,74004.3048288822,7058.30807900429,309.778875350952,506.584839820862,137240.945445776,"1703671381_02647"
2,52863.6347966194,7451.74657392502,327.431712865829,486.317462205887,137668.633874893,"1702291085_27364"
1,75952.7270207405,10142.8459875584,318.039742231369,743.134937047958,153386.901909828,"1703682241_31777"
1,68284.6443443298,6914.04693055153,309.320128917694,480.549367189407,137290.490143538,"1708551400_83977"
1,71943.8527235985,7491.33381891251,249.42338848114,522.866586923599,151913.851932764,"1706481488_46013"
1,55386.5491764545,7491.61652898788,290.866494178772,453.621215105057,136822.545048237,"1703606116_52543"
1,85337.3462922573,7623.33673620224,299.434105873108,523.022777318954,135803.754007101,"1703168765_74481"
1,68499.2252924442,8425.94490361214,260.871000766754,498.002328634262,151768.933873653,"1703808444_66179"
1,54307.3887536526,6473.45720934868,316.352939367294,466.502173185349,135466.87143898,"1703168765_29399"
1,79027.6496839523,7991.96082520485,342.793767929077,587.72856593132,144347.042476654,"1709206129_04022"
1,69740.037561655,7157.93244600296,308.637029409409,515.850816011429,137525.228636026,"1703850686_73043"
1,55127.3255348206,9782.9436981678,296.512603998184,690.752913236618,153746.799188614,"1707232221_92419"
1,87043.2799499035,8248.68717312813,259.249222040176,498.709114313126,149594.117732286,"1704876132_86188"
2,68254.5699417591,7105.55437350273,282.43604683876,486.34224152565,147494.92060113,"1702892516_485"
1,60053.7497587204,6655.42264676094,274.284892320633,466.868428230286,147760.655969858,"1703162829_05945"
1,59076.2094237804,7496.60250258446,259.901405572891,499.00532245636,150513.249837399,"1703379700_73382"
1,59453.0322892666,6524.93602824211,266.913125038147,463.126631975174,147309.277469873,"1703163604_4765"
1,67010.0154855251,8464.69751548767,248.600724458694,660.97650885582,152556.3182652,"1704040010_36676"
1,98395.6507894993,7371.20450949669,268.221827745438,507.63213801384,148752.51795125,"1706974803_07875"
1,65441.2646372318,6196.003947258,252.465438365936,432.225246429443,145840.656044245,"1703892400_77143"
1,47893.8617935181,5876.94240188599,243.220753908157,437.224988698959,144441.978304625,"1703668584_29054"
1,76716.4428613186,7229.70165395737,345.303007602692,580.295192241669,138204.141348362,"1710430466_28479"
1,70576.4569783211,6718.35829663277,247.533701181412,461.448477745056,150485.977868795,"1704876141_59057"
1,79555.8737487793,6738.06432890892,266.669254302979,4661.26012659073,146685.738574266,"1710430384_74705"
1,87580.849824667,6062.02468037605,246.781696557999,423.224973917007,147195.935125589,"1703869540_79076"
1,89206.5170960426,7006.45499801636,303.136963605881,467.404408454895,139270.015252829,"1707966019_92386"
1,81956.7823188305,7854.24529600143,328.255767822266,624.106916904449,140440.377728462,"1702059867_53786"
1,106128.701714039,8979.00038790703,339.445189714432,568.888004302979,150232.239037514,"1703400251_19353"
1,86331.2559895515,7378.48492598534,273.702715396881,485.976271629333,149365.034460068,"1711102688_84828"
1,74394.0237748623,6948.81109571457,271.199827194214,523.77343416214,150491.07357192,"1703162829_06139"
1,108141.927705765,7437.41439628601,307.654453516006,519.493847370148,137425.909167528,"1703168765_92347"
1,65760.4519822598,6975.35273528099,306.625649690628,8132.54539656639,142508.558187246,"1709206129_71127"
1,96742.465275526,9713.84775948524,305.212184906006,716.283841848373,151408.967127085,"1707454023_09692"
1,46038.8088188171,6269.49581313133,237.195436000824,404.017586946487,145096.187902689,"1708351283_39449"
1,69471.5497701168,5815.98302054405,244.548189640045,441.846288204193,146136.982269049,"1708099692_29719"
1,97427.0976133347,7480.81379699707,257.677052974701,492.111011743546,151321.684319973,"1706715750_48201"
1,75854.6293773651,5885.67300105095,247.691013813019,423.994817256927,145405.385605097,"1702664681_58336"
1,96031.1939451694,6853.99952816963,304.476323604584,464.987030744553,135925.7117908,"1703609226_86413"
1,102183.077005148,6746.59081840515,313.729429721832,498.540937662125,135241.036894083,"1703424484_03185"
1,89858.4944057465,6378.61647343636,254.005120754242,435.251802444458,152396.018673182,"1709034068_46024"
1,99346.4054737091,7189.44452619553,203.051647186279,472.199647426605,136968.122346401,"1700838053_61601"
1,93114.7490725517,7704.39565634727,274.769825935364,526.411643981934,152154.948241949,"1703599626_99992"
1,91809.5052998066,7349.05330753326,264.540648937225,647.511987447739,148758.956051588,"1707715038_18933"
2,100542.841542244,6552.8429543972,333.716611146927,520.010817527771,138937.433674812,"1702335922_37296"
1,91677.6130177975,6575.23363471031,249.22012424469,432.39549779892,146639.922828436,"1710914013_51856"
1,85876.9241588116,6163.28233790398,312.32693195343,474.474492073059,133825.656090021,"1703380667_53379"
1,65257.361897707,5728.01367950439,246.39230132103,435.070176362991,146855.109473705,"1710693411_16574"
1,127926.740495682,8299.4395840168,365.513112783432,662.427936553955,138785.992813826,"1702059868_24226"
1,94604.7664446831,6575.52016758919,299.140584230423,494.528129816055,147426.849952936,"1708099698_36132"
1,113331.375573158,7120.15964746475,313.015913248062,532.421516180038,146832.900689602,"1704876139_03197"
1,116011.209465742,6894.92119002342,329.366272926331,503.746163368225,137298.568641424,"1710430467_49315"
1,103866.772011995,5962.60841345787,205.337105989456,342.105444669724,138033.441555262,"1700838053_63081"
1,136622.763708591,9447.61511397362,372.074402332306,646.484946489334,148643.118723392,"1703855491_08328"
1,198339.331476688,12596.0803370476,567.356849193573,928.989165067673,154065.473757267,"1704876138_78848"
1,115320.920452118,8385.51021766663,377.077016592026,560.826179981232,140703.710177183,"1708766705_71615"
1,153430.325129509,9425.3938190937,477.441410064697,766.432280540466,148292.439918995,"1703367678_97749"
1,273205.411404848,15213.8963589668,840.895452737808,1321.33297204971,144669.5580585,"1703168765_34755"
1,123955.260027409,6785.26385855675,354.820240259171,574.958072423935,146385.527348995,"1703162829_93393"
