saem,cond,mode,se,ll,run
136.88770866394,,,3.83521676063538,0.209824800491333,1674318763_42585
139.096418142319,,,3.82360196113586,0.211860656738281,1674318904_62075
226.611919164658,,,3.82311415672302,0.210460662841797,1674319047_8019
137.831468343735,,,3.77917098999023,0.212306499481201,1674319278_50774
136.291148424149,,,3.84615254402161,0.214348793029785,1674319420_38463
126.441392183304,,,3.83427834510803,0.210648536682129,1674319560_78473
127.017365694046,,,3.82462596893311,0.218631744384766,1674319691_31857
112.660610437393,,,3.81786561012268,0.208678483963013,1674319822_42583
117.213994979858,,,3.86717009544373,0.210326433181763,1674319939_16058
199.971012353897,,,3.834552526474,0.211175203323364,1674320060_51559
122.911329746246,,,3.83623337745667,0.210777521133423,1674320264_59495
84.5880532264709,,,3.82594108581543,0.217357873916626,1674320391_60615
140.334358930588,,,3.86420130729675,0.216812133789062,1674320480_29287
172.148461103439,,,3.87398099899292,0.215116500854492,1674320624_76485
89.5210852622986,,,3.83234882354736,0.212751150131226,1674320801_0678
146.887909889221,,,3.84352421760559,0.210090637207031,1674320894_69295
95.8204162120819,,,3.77143597602844,0.207596302032471,1674321045_69721
149.723188638687,,,3.82478666305542,0.210482120513916,1674321145_55361
164.502236843109,,,3.79768085479736,0.212704420089722,1674321299_37298
97.9913876056671,,,3.82063055038452,0.209556579589844,1674321467_94894
137.632331609726,,,3.82565426826477,0.210115671157837,1674321570_03162
184.82719540596,,,3.83381247520447,0.209261655807495,1674321711_7612
259.842506408691,,,3.84399509429932,0.215777635574341,1674321900_70512
97.5297358036041,,,3.77873802185059,0.208639621734619,1674322164_6908
154.269604444504,,,3.826819896698,0.21349573135376,1674322266_2653
91.579883813858,,,3.79593062400818,0.211341142654419,1674322424_65013
86.7748069763184,,,3.84125423431396,0.209186315536499,1674322520_29167
146.923305988312,,,3.78757405281067,0.210570573806763,1674322611_17325
162.671832561493,,,3.83146286010742,0.209956169128418,1674322762_16778
206.111478805542,,,3.78870797157288,0.209696769714355,1674322928_94958
89.97407746315,,,3.8315794467926,0.212318420410156,1674323139_14191
80.9821281433105,,,3.79072690010071,0.208582162857056,1674323233_21969
106.423513174057,,,3.78906226158142,0.209269523620605,1674323318_25742
197.700300455093,,,3.88979244232178,0.376261234283447,1674323428_75015
184.826627969742,,,3.80041241645813,0.21115517616272,1674323630_85031
255.201477766037,,,3.83924865722656,0.213184595108032,1674323819_77293
111.964899778366,,,3.81705570220947,0.209420442581177,1674324079_11883
77.1755683422089,,,3.80294036865234,0.214913129806519,1674324195_17599
133.169323444366,,,3.83478236198425,0.210224390029907,1674324276_44097
213.33904838562,,,3.85083675384521,0.209276437759399,1674324413_72812
83.924813747406,,,3.78422570228577,0.207242012023926,1674324631_22121
139.191418647766,,,3.874844789505,0.220512390136719,1674324719_20116
91.786595582962,,,3.86859774589539,0.211612462997437,1674324862_57012
86.7392492294312,,,3.85471558570862,0.215844869613647,1674324958_51275
185.190603017807,,,3.85194873809814,0.212430477142334,1674325049_3914
118.644392728806,,,3.83708930015564,0.212177753448486,1674325238_74219
200.129560947418,,,3.79504299163818,0.21057391166687,1674325361_51285
155.305584192276,,,3.88243174552917,0.224103689193726,1674325565_73579
221.654524564743,,,3.79438400268555,0.221839666366577,1674325725_24309
179.201689720154,,,3.85708713531494,0.21132493019104,1674325951_00698
171.893970489502,,,3.87996578216553,0.211211681365967,1674326134_39267
116.178562164307,,,3.83957290649414,0.209707736968994,1674326310_47338
152.481088161469,,,3.85476851463318,0.214571714401245,1674326430_78169
90.5469799041748,,,3.82385182380676,0.209154605865479,1674326587_44139
128.742699623108,,,3.83622288703918,0.211918830871582,1674326682_09981
253.859284639359,,,3.85197186470032,0.222291231155396,1674326814_99707
187.580993413925,,,3.8335428237915,0.209565162658691,1674327073_03793
229.161054849625,,,3.79592895507812,0.209322214126587,1674327264_76478
122.066151618958,,,3.79216718673706,0.212519884109497,1674327498_03385
122.128430128098,,,3.77905797958374,0.20832347869873,1674327624_18855
167.457385540009,,,3.83177375793457,0.211361169815063,1674327750_39758
79.9573912620544,,,3.84650230407715,0.208713531494141,1674327921_99346
204.259860992432,,,3.80039286613464,0.212673425674438,1674328006_09499
97.6120212078094,,,3.78382515907288,0.207999467849731,1674328214_46862
132.39625287056,,,3.83592844009399,0.209362745285034,1674328316_15474
99.3080365657806,,,3.78558039665222,0.212525606155396,1674328452_69674
157.916209697723,,,3.78600931167603,0.211333751678467,1674328556_08744
109.389799118042,,,3.88049101829529,0.208863496780396,1674328718_10392
164.555715799332,,,3.80794262886047,0.211973190307617,1674328831_67372
208.559794902802,,,3.84273433685303,0.211318969726562,1674329000_34704
166.169900655746,,,3.83082747459412,0.213137865066528,1674329213_07756
135.07797908783,,,3.78124904632568,0.208449125289917,1674329383_39242
116.638999938965,,,3.82367563247681,0.210965871810913,1674329522_56181
122.748530626297,,,3.79241991043091,0.211439609527588,1674329643_33009
162.902479171753,,,3.83336400985718,0.211409330368042,1674329770_17678
202.083158254623,,,3.85960960388184,0.211891174316406,1674329937_23754
214.682281494141,,,3.79728627204895,0.209592342376709,1674330143_50199
201.691740036011,,,3.83821487426758,0.20928955078125,1674330362_31343
156.193245649338,,,3.81093382835388,0.207110166549683,1674330568_1603
141.023279905319,,,3.80788588523865,0.2075514793396,1674330728_4747
207.716155290604,,,3.84231758117676,0.210270166397095,1674330873_612
95.2892215251923,,,3.81813716888428,0.208212375640869,1674331085_49137
140.854644298553,,,3.7732355594635,0.20723557472229,1674331184_90009
134.751309633255,,,3.77593588829041,0.210174322128296,1674331329_83418
233.304330348969,,,3.83023381233215,0.208842515945435,1674331468_67511
114.63032412529,,,3.77808403968811,0.207754850387573,1674331706_13642
99.1471281051636,,,3.80890846252441,0.207515954971313,1674331824_85209
155.685062885284,,,3.83343291282654,0.209551572799683,1674331928_11258
144.689677000046,,,3.77914190292358,0.20841908454895,1674332087_94825
117.273569107056,,,3.81354308128357,0.208327770233154,1674332236_73152
143.628341674805,,,3.81466817855835,0.206627607345581,1674332358_1289
164.121174573898,,,3.77813386917114,0.207350969314575,1674332505_89049
167.408541202545,,,3.81610870361328,0.208673238754272,1674332674_10706
160.196764945984,,,3.81551742553711,0.208581924438477,1674332845_65622
200.452340364456,,,3.82054090499878,0.208833932876587,1674333009_98869
196.157907962799,,,3.81831049919128,0.208580255508423,1674333214_58866
134.751336812973,,,3.81346893310547,0.208255290985107,1674333414_89233
109.283885002136,,,3.81222462654114,0.207587242126465,1674333553_77625
150.367975950241,,,3.78038549423218,0.209287166595459,1674333667_19004
202.379486322403,,,3.81544876098633,0.209462404251099,1674333821_65955
