"X","saem","cond","mode","se","ll","run"
1,1314.56192708015,NA,NA,37.5002191066742,1.95257329940796,"77tADYwVkHPmpfi2bqUZ"
2,1605.41966199875,NA,NA,37.4324016571045,1.9575936794281,"G6WuKug2WKzc1AYnR1N0"
3,1314.67721176147,NA,NA,37.370817899704,1.9487521648407,"YuIHaW8xH0Pxt32JSou5"
4,1689.95130443573,NA,NA,36.8904941082001,1.93038082122803,"nWpldaeol3zXAHqMeqmU"
5,1309.6193614006,NA,NA,36.9025478363037,1.93178653717041,"XGWj0JwwzoIxRCIMY012"
6,1317.89476251602,NA,NA,36.8985731601715,1.92799615859985,"4HTuilV3cNkbecSJLud8"
7,2784.80967998505,NA,NA,36.9923043251038,1.93301510810852,"cWJhAiv6sKaxGhRmCvc0"
8,1809.23281145096,NA,NA,36.8466284275055,1.93075442314148,"A2Sa6FqNLtjdYHwgyc5k"
9,1925.39466452599,NA,NA,37.1171817779541,1.94368076324463,"r3B3Ul4xlsxzTSGrD64z"
10,1824.42298388481,NA,NA,37.4734311103821,1.95825386047363,"SH3MrLQnqmrD7v1Rcp24"
11,1917.8975880146,NA,NA,37.4036419391632,1.9541335105896,"klBYKKLqKzFIUPGTUqDz"
12,1679.59112381935,NA,NA,37.4912710189819,1.95584964752197,"Ut3BKbzfNBh97fJADlmp"
13,1682.87555241585,NA,NA,37.6667785644531,1.95700788497925,"fn7jhr5Lfy61dCKORCPQ"
14,1448.33722186089,NA,NA,37.4976000785828,1.97903966903687,"CYkd8GbrDzZAfYaX3Aa3"
15,2003.47255539894,NA,NA,37.5817081928253,1.95527791976929,"tx381zRidxWOs2useJz5"
16,1970.16409993172,NA,NA,37.5468375682831,1.96019816398621,"aZOgubZtPjIh1ickLRbd"
17,1601.21693944931,NA,NA,37.6108961105347,1.96404099464417,"PhJwA3Qw2NjHc3KIVzFn"
18,1638.25384807587,NA,NA,37.4675152301788,1.9520947933197,"9OnbtZmHTWwWrbGdqqCw"
19,2198.21043038368,NA,NA,37.4708786010742,1.95267462730408,"qdqEmMtp7F4KbKCAXLjW"
20,2342.17629981041,NA,NA,37.5966222286224,1.96818494796753,"vZ2fqXwQB6TuugOWNzRC"
21,1609.43209290504,NA,NA,37.4941458702087,1.95366549491882,"b8lq1m6jwDwRcCyjr45l"
22,1549.90515971184,NA,NA,37.3985085487366,1.95540904998779,"iSGHiAt0PaD6f9UzqmkS"
23,1564.24138617516,NA,NA,37.5391879081726,1.96803331375122,"jw4VOqX0vTcs8kmq5Mtf"
24,2708.37665700912,NA,NA,37.5847625732422,1.95600080490112,"1rEeHSFHTMcYXvdSiXQ1"
25,1779.16168022156,NA,NA,37.4939234256744,1.95724248886108,"EnRswEb7FBeVc5mRHysJ"
26,1507.40140414238,NA,NA,37.5198123455048,1.95762586593628,"RwJESUrFQtmN3tePPNaw"
27,1681.36348986626,NA,NA,37.5010876655579,1.96581792831421,"mc9Ot7VsP1LbgXmlLuta"
28,1784.48054075241,NA,NA,37.5163931846619,1.95821046829224,"q5BW5BYSp5JG2sxophWU"
29,1667.39159941673,NA,NA,37.4106028079987,1.96940898895264,"iUC6JiXiU4i2PImHQgNY"
30,2205.9898276329,NA,NA,37.705260515213,1.95211601257324,"UjNcaCL8wkxjOJO4THs7"
31,1996.0164539814,NA,NA,37.6204330921173,1.95166540145874,"mPE01AREsFx9hLlqOVM1"
32,2238.95793294907,NA,NA,37.4328203201294,1.95066118240356,"QyHgxb9pbZsqhObKru9o"
33,1607.82978367805,NA,NA,37.5519874095917,1.95780444145203,"uITkL59SNsmghSMDp6CH"
34,1142.38176035881,NA,NA,37.3391087055206,1.95227766036987,"0LUIq1ZjiUAbAVYVqKSC"
35,2927.00912833214,NA,NA,37.0890436172485,1.94450211524963,"48HQzPR8EOffc9VmOZFE"
36,1294.1873421669,NA,NA,37.254182100296,1.94445157051086,"hQuA1TIFRo6q5xHvdDFv"
37,2389.09482741356,NA,NA,37.2281007766724,1.94519376754761,"3wlbkI6L1VrLnpCiYJIJ"
38,1108.6976890564,NA,NA,37.1443576812744,1.96247243881226,"uXZ6P3fF2He8yT1reSAz"
39,1786.00085091591,NA,NA,37.1464612483978,1.93896293640137,"oinFdBdGAgPfICI0JBsW"
40,1945.06948304176,NA,NA,37.0754585266113,1.93917322158813,"evdlzEMMG44om3i20oHA"
41,1325.45874166489,NA,NA,37.0715348720551,1.94364452362061,"28JSf2pBSwPjwclhkBTA"
42,1756.36566066742,NA,NA,37.2095460891724,1.95223236083984,"jkidIKQRUnQCqAtMxQrM"
43,1315.94509530067,NA,NA,37.2594285011292,1.94760465621948,"fDSnw29Lr2zY9RBN6gXg"
44,1657.77037477493,NA,NA,37.2558212280273,1.94634604454041,"0dATCyYXzi6T3ydB5enK"
45,1432.26746344566,NA,NA,37.2243459224701,1.94233918190002,"kD325x6LdgeATkYKjX0q"
46,1583.10059118271,NA,NA,37.4268155097961,1.95496368408203,"ppGjR4ICEhCzhWKgGNgI"
47,3022.20364952087,NA,NA,37.228990316391,1.94623398780823,"bHlN0Y0406LXFOIY0qXL"
