"X","run_1674321588_78123","run_1674364158_94625","run_1674386008_97938","run_1674439803_93208","run_1674473875_15618","run_1674513616_87977","run_1674566470_66582","run_1674616592_76218","run_1674321592_00733","run_1674348672_35229","run_1674406328_34794","run_1674439623_63654","run_1674472933_96635","run_1674515001_27996","run_1674548312_3243","run_1674579319_25959","run_1674637313_87468","run_1674669643_25911","run_1674694255_03453","run_1674731677_48785","run_1674782044_40446","run_1674807652_68649","run_1674838083_93864","run_1674859146_24891","run_1674918685_35203","run_1674950943_09985","run_1674981148_09058","run_1706299680_49581","run_1706315437_23838","run_1706331193_98604","run_1706368528_85787","run_1706407322_50787","run_1706425611_22949","run_1706425611_47518","run_1706425612_02369","run_1706444622_73645","run_1706456144_43029","run_1706462594_60838","run_1706463056_49297","run_1706467614_70277","run_1706472854_18117","run_1706478322_82753","run_1706482991_08017","run_1706494013_08131","run_1706504435_60608","run_1706504983_75048","run_1706516148_56497","run_1706521020_88189","run_1706531632_58348","run_1706536633_28573","run_1706542337_00222","run_1706557016_95952","run_1706557450_34878","run_1706560453_9273","run_1706562716_29695","run_1706572596_51801","run_1706573780_4423","run_1706575857_81426","run_1706584718_96569","run_1706589002_65885","run_1706589799_64608","run_1706598826_74496","run_1706608717_38652","run_1706616401_26774","run_1706621812_63998","run_1706624843_97914","run_1706631970_43639","run_1706640446_26091","run_1706649605_33633","run_1706651037_40856","run_1706663604_00555","run_1706668287_54853","run_1706670289_70201","run_1706673792_61094","run_1706681191_84557","run_1706694534_76433","run_1706697414_30694","run_1706699423_46296","run_1706703135_44262","run_1706710783_94599","run_1706712060_32011","run_1706717185_87019","run_1706733272_50145","run_1706735100_99052","run_1706750962_25162","run_1706755795_17026","run_1706758097_89082","run_1706766658_83643","run_1706771170_54956","run_1706781416_23304","run_1706782318_65628"
"a",0.0316546651754205,0.0316041752957276,0.031732542373923,0.0319555584256866,0.0322037873152061,0.0320936356235108,0.0325354348506174,0.0316452053794414,0.0318662638023809,0.0318833935974081,0.0316073169961159,0.0316104631583176,0.0316018509123943,0.0316150910498656,0.0316079071335627,0.0317865664599722,0.0316778611579349,0.0316071267885712,0.0316084734557804,0.0316039257410572,0.0316886558746869,0.0316040913668198,0.0316207576883204,0.0316138144234738,0.0317689908167076,0.0316108281166283,0.0316163882213571,0.0316624150749853,0.0316769982408314,0.0316059147467237,0.0316072158402359,0.0316967249378488,0.031609866428395,0.0316047698961243,0.0316061547417262,0.0318938709253756,0.0316695142109799,0.0316874833595239,0.0317498219162282,0.0316508307503769,0.0317275072373829,0.0316421825340673,0.0316068998021546,0.0317988605179946,0.0316080994744258,0.0316056849085639,0.0316110008125201,0.0317256547856962,0.0317571043956056,0.0317137558505561,0.0316129418475272,0.0316082096515837,0.0316087825002238,0.0316111533929328,0.0316481397247497,0.0316306484895102,0.0316535150248435,0.0329292697276473,0.0316067222211259,0.031606125592518,0.031602976213476,0.0320399054720964,0.0316706181555902,0.0319882821032625,0.0318022035502142,0.031603330065256,0.0324452161189413,0.0316099784371232,0.0319169916393511,0.031612172383533,0.0316019456993858,0.0317706860934574,0.0316036190888072,0.0317141673098685,0.0317101532389256,0.0316054197423887,0.0316204232663963,0.031612178266645,0.0316133686475236,0.0317363007214392,0.0320544055634459,0.0318468337574397,0.0316225328025175,0.031608823558161,0.0316090029650597,0.0316077511089803,0.0317015859688236,0.0316262540542691,0.0316142720875209,0.0320787371625002,0.0316180228693826
"delta_pop",-2.60505579480278,-3.3231719396664,-3.20014987729027,-3.7756214206577,-1.56495800634759,-0.96997820282009,-0.968384918952734,-0.942779637966224,-0.937948155543154,-4.75313300965544,-1.32413170341243,-3.31881909378346,-4.00812294255125,-2.03281408046917,-1.36437754299901,-0.750353949477876,-0.981189719437935,-4.6082346161008,-4.77033437643179,-6.94306318291089,-1.13219642878396,-3.59270483695188,-2.2230188308143,-1.77857938758165,-4.76704229234213,-1.65201022737875,-4.12934080974012,-2.54755876405424,-2.23664050128041,-2.82441291724562,-0.735618732443905,-0.952936549520606,-6.17160667646376,-2.52716425188835,-0.981465262270018,-4.08003125338081,-0.903064873549925,-3.67988486104571,-1.47286382019397,-1.07181570564647,-3.14065821885369,-3.40451972399446,-1.00203255887789,-3.1267088394015,-2.25508536699529,-2.10193407493728,-1.18812764706102,-0.784522371206227,-1.56602805630373,-2.94635464002139,-1.46838060738794,-4.25650941741026,-1.85917732300588,-1.25249978109893,-3.08125423740008,-3.4964104003162,-1.20300077864705,-6.7289291591915,-3.86576255871187,-0.776317794439871,-3.07835320975138,-0.920779510501825,-1.22206437021221,-6.94096133758075,-6.71817171222289,-2.81846842117813,-0.936667849667762,-1.86473729342128,-1.34948432068741,-3.82642098118606,-3.5303759515694,-0.849978392805956,-3.05158304394138,-1.28061735066269,-1.39266285719101,-2.8309565094133,-1.53894354896096,-1.21285742151062,-4.46588792666223,-4.3772909292591,-3.75338715467652,-1.75100551280742,-0.901917517757474,-5.74301435320887,-1.86022339402216,-2.03566720742266,-0.958339469917254,-1.29226580710916,-6.66424420764367,-2.35874477231427,-1.75139747296611
"gamma_pop",-5.11113383772972,-4.33532273433794,-4.46501296044097,-3.90360037257179,-6.27066302904272,-6.8309139882556,-6.83725132585977,-6.82773914340613,-6.81872537349123,-2.92627607404688,-6.48815283342607,-4.37552206448427,-3.67316672475725,-5.68968785690171,-6.43230085497726,-6.98654483474989,-6.78078635752099,-3.02519232957359,-2.92457802921465,-0.799884300628265,-6.64406569259489,-4.08975794483944,-5.43814026938727,-6.01318065147749,-2.92196266292665,-6.12695636283032,-3.51450660765859,-5.12553100809316,-5.43903522813482,-4.81761947396017,-6.9926481643033,-6.81813434688518,-1.57425174280647,-5.16271804629046,-6.77375082421537,-3.6026117014992,-6.86616907765389,-4.02002658926179,-6.30853054730657,-6.69993384409412,-4.5516000052336,-4.2558497999642,-6.78506062629935,-4.60173827704917,-5.41455562196121,-5.66539460565653,-6.59808415688437,-6.95098530350744,-6.23141615332024,-4.75794234224105,-6.28655791303231,-3.38778265355467,-5.8661740664397,-6.52637518459731,-4.61892012130037,-4.1485411006351,-6.57299482882688,-1.08613465300709,-3.78941309951324,-6.95430462874544,-4.61151801809292,-6.84414168578091,-6.55649631375764,-0.829682020884865,-1.10609853921694,-4.83018091951751,-6.86506622048722,-5.84666154158051,-6.46322629314647,-3.81296672670271,-4.14491380913728,-6.90574198039881,-4.64071250523794,-6.52823241906672,-6.41178832153614,-4.80950347804105,-6.21709926278415,-6.58929692859964,-3.18208406007916,-3.29470396949799,-3.92695533963536,-6.03122757720573,-6.86782696100097,-1.96453837957987,-5.86662694493538,-5.67842239846356,-6.82941457127043,-6.50485303114984,-1.13271374929283,-5.40960289943236,-5.99820316032523
"km0scale_pop",6.21697760461572,6.21641152695166,6.21681246649831,6.22643839814893,6.22815754612835,6.22198036636151,6.23684436826203,6.21684802787195,6.2212915115625,6.21978246072295,6.216578097223,6.21672748249368,6.21688227777839,6.21666824923106,6.21670313026508,6.21747735375567,6.21723293233,6.21620504205242,6.21730995119968,6.21696145228029,6.21676175802756,6.21681404230075,6.21600320648974,6.21708501622833,6.21968437025276,6.21677830082779,6.21648136632284,6.21688498053803,6.21653773252909,6.21639577787553,6.21703499262336,6.21689438496106,6.21641455825801,6.21644114559305,6.21679026305415,6.22017398721848,6.21692544696977,6.22034757426751,6.21923959753074,6.21648233999264,6.21849957147633,6.21682863393643,6.21673327400845,6.21711873698142,6.21636112770943,6.21698154981393,6.21656713759061,6.21748567763044,6.2178853231074,6.21851919132535,6.21627157277342,6.21650505754847,6.21632856932279,6.21653721929792,6.21709878737048,6.21654062534503,6.21689284030732,6.25241888082531,6.21646621205061,6.21680312098348,6.21656835472579,6.2238922010831,6.21698964182606,6.22552043098812,6.220533751756,6.21643787661076,6.23133494802512,6.21622409329224,6.22051975735745,6.21635060087656,6.21652472035549,6.21733299197762,6.21684108522155,6.22027019724212,6.21735642289675,6.21646995295012,6.21617168286804,6.21677897057007,6.21646104016792,6.21756121757984,6.22565690975406,6.21760518306656,6.21667598352048,6.2163432705637,6.21630856027446,6.21660374822996,6.2174027418309,6.21642684173112,6.21671946014279,6.22660287020735,6.21634711887013
"offset_pop",2.07924553954204,2.07906663416816,2.07905449443004,2.07929197011698,2.07918852543679,2.07916173679916,2.07918068476172,2.07902079737874,2.07920173900091,2.07911174161052,2.07908967708425,2.07918813616437,2.07926564141577,2.07912988982,2.07913321991381,2.07922490846315,2.0791227941402,2.0792553795077,2.07909109110639,2.0791249857078,2.07913840420369,2.07908499751171,2.07914349080396,2.0791525043456,2.07917791538874,2.07919957225331,2.07901847003519,2.07913780325357,2.07919677122035,2.07920127831932,2.07930646426419,2.07912008771618,2.07915548718561,2.07917031176468,2.07913357919425,2.07909604346203,2.07914754201722,2.07928666566636,2.07924278606403,2.07928539334987,2.07905132600701,2.07907895278152,2.0791885504387,2.07909154874725,2.07911562698849,2.07915576372498,2.07921943082892,2.07904889149138,2.0792821788119,2.07909335722888,2.07917571023952,2.0791807749359,2.07915874917201,2.0792105279835,2.07913499792929,2.07918106408221,2.07904393362009,2.07930732323419,2.0790335007166,2.07912931169327,2.07930719789797,2.07909568772766,2.07915627851156,2.07938048765222,2.07911110594975,2.07909286856215,2.07922474832206,2.07926880141217,2.07923069296402,2.07923918734195,2.0791507733782,2.07921171065626,2.07929580931272,2.07915570459956,2.07932396785214,2.0791952942776,2.07931362363275,2.07933083170083,2.07916040975179,2.07922898477993,2.07924829882442,2.07917647281559,2.07913785989829,2.07917382668861,2.07921646867219,2.07925042782707,2.07912120121216,2.07929009805145,2.07914735336302,2.07911332679178,2.07924138803807
"omega_delta",3.16037936672631,3.50675003175464,3.48161902413594,3.7239697980301,2.34861968698628,1.57838551169034,1.61676412408839,1.5093062676127,1.52400801427485,3.87165042906142,2.04072582922832,3.55672731459417,3.77164398065622,2.73157275129637,2.09577180225295,1.12679840148703,1.58615203011804,3.83923065615533,3.89097326200379,2.80782067485457,1.8003845320169,3.64723246943821,2.831632816458,2.54224804040884,3.87913405480507,2.41495334210373,3.78338530734041,3.09754242058834,2.86010795625208,3.23193594214843,1.08540029157832,1.53348835118576,3.62059607062007,3.09777823481309,1.60002370310498,3.80232376671542,1.43951726115296,3.6792501489156,2.22859938091589,1.7200694040582,3.48353373936787,3.55525346296603,1.60561300636907,3.47944699852054,2.89014854845144,2.80444553439355,1.8716619542893,1.2088014008561,2.32427761419235,3.38441744467668,2.19375719800103,3.80569242332719,2.56464050735654,1.9505224782086,3.42887526932655,3.58268028742107,1.90273703829985,3.32176710802921,3.73830946008825,1.18593819344012,3.39476130757013,1.5058566256441,1.91675393745581,2.89877016976907,3.28247898999205,3.23122446161891,1.54777928708182,2.55728514464243,2.11265030225707,3.71235831844179,3.61395186603838,1.34476900543046,3.43249975604583,2.02371240890771,2.14378250643917,3.25375881909374,2.25195769713008,1.91905704502676,3.84851223679457,3.82783446940709,3.69633318856779,2.48833311019585,1.44178327600259,3.78610553795513,2.55396630189761,2.7023779466736,1.53538010512532,1.99372512622122,3.28016601395455,3.0624024470699,2.45573517826084
"omega_gamma",3.90996130279229,3.84861492140265,3.84229757794158,3.76653466471282,3.70476772794864,3.11170306696669,3.15729960236831,3.04530101952459,3.02879529056302,3.36973868460202,3.49537567418304,3.85340404470544,3.68267647452002,3.81633319848976,3.50642310101108,2.73068472012605,3.07418811361125,3.36982879635818,3.35598354450225,1.24089834150314,3.27074050025292,3.79984841203178,3.84867993101309,3.75190826562333,3.36425020868077,3.6771641498066,3.59264367302538,3.87466881475935,3.85263080769494,3.88962328309637,2.69729411626422,3.05363010608579,2.31618997225969,3.88264661455358,3.05521162350879,3.655032576357,2.98671592952007,3.81431282412627,3.57563964117749,3.20083814041653,3.86695582266993,3.8231537988249,3.13145052532062,3.91288819392924,3.83227107380179,3.86730027956023,3.34268666313417,2.78109225589421,3.64543521660505,3.88929105026039,3.56831561320622,3.54113683912891,3.76579264381163,3.40505983897922,3.90436992157017,3.79332305785428,3.34367523129436,1.85909147391283,3.68124382294543,2.75909699704218,3.91600272692215,3.01432771108342,3.3685395410397,1.34030935170139,1.78366130799139,3.89161109096163,3.09989182070597,3.76795032565744,3.4933165771462,3.68328498076363,3.81407836099557,2.89575986690194,3.87368887925078,3.43596722202778,3.52654138145246,3.86870753951675,3.63042194893692,3.36990401075983,3.44345319653736,3.54112639533322,3.79132999547371,3.76031148858524,2.98847402344876,2.66158699767001,3.78104332045765,3.8365468910397,3.08135308638204,3.45956202101616,1.81305552353484,3.91251460640934,3.75791649754174
"omega_km0scale",0.0662386363647866,0.0627082423783779,0.0652933117875932,0.181164545969648,0.180371640531306,0.125086477893722,0.253943979510322,0.0677199239904702,0.135682624774517,0.122098772787463,0.0627191183855702,0.0629292147656768,0.0627402609587438,0.065079744249588,0.0628815865083402,0.0768171525160497,0.0681012530934515,0.0628479468521695,0.0695649218843526,0.06272396630798,0.0678232649253005,0.0636364906612373,0.0635645561511373,0.0636618712082739,0.11124974751914,0.0632981509444911,0.0646547466567353,0.0712783933229869,0.0655369052420477,0.0628794603438362,0.0635489061246518,0.0671365904918456,0.0638358330882896,0.0629283496696232,0.0628528545676151,0.113362044071397,0.0671751118499829,0.101291847918434,0.0960405946644654,0.0631291437282758,0.0877906577423381,0.077249773850384,0.0628476815370893,0.0705068402456539,0.0630750821708487,0.0630805407436379,0.0630695120259943,0.0763172481947006,0.0808010143333695,0.0856863583952459,0.0629880598742884,0.0657200092303521,0.0628957517133438,0.0628905859958817,0.0698349404262377,0.0670605483963324,0.0663833632971803,0.361229219846633,0.0638495838181326,0.0626194801071949,0.0626635198615853,0.141046505808039,0.0698506245481959,0.163058877294144,0.117581207879416,0.0628554710796133,0.215495197616002,0.0630766511008186,0.120710599458737,0.0635329903154294,0.0625941414518523,0.0744111752598277,0.0636276520322369,0.108358846633324,0.0807673110667203,0.0632528363464988,0.0629339503938648,0.0631098025511998,0.0643590463129447,0.0812860534832319,0.166622329082276,0.0790288410346777,0.063101152423623,0.0626810872036179,0.0628304070923604,0.0636311687329523,0.0718205237946655,0.0631190344244573,0.0629440645963437,0.169501266425806,0.0637883019902291
"omega_offset",0.00218862236463493,0.00126933680092932,0.00238610301748965,0.00484558135953899,0.00736367421084591,0.00446571775352904,0.00737686110448821,0.00322377819865594,0.0052027367321949,0.00284016910524414,0.00134843678872817,0.00102357410032396,0.00108686734373523,0.00140309888951155,0.00158304316190641,0.00223461082841844,0.00692347790243121,0.00141740030518269,0.00151374475824967,0.00136348879024215,0.00144738816562073,0.00101128387836926,0.00170167292099463,0.0013210764667645,0.00130017081788492,0.00166741756954148,0.00172895243141277,0.00215755596745014,0.00216632305290313,0.00128505971829304,0.00190911883964012,0.00668118011848432,0.00207314815666665,0.00193389507140139,0.00157095412001095,0.00281902605760792,0.00277971471441508,0.00269614375102893,0.00600363839099588,0.00160832343654656,0.00130455636285504,0.00198227129571573,0.00167373265966699,0.00215554458316317,0.00228902908738726,0.00154677910431232,0.00150914996703761,0.00147279348674719,0.00193663191389066,0.00263143216496613,0.00156858876778569,0.00181351500047893,0.001500754949983,0.00149353941922684,0.0016785481419796,0.00166684155829113,0.00214009132283279,0.00803836993814198,0.00178614189861685,0.00113330851295101,0.000718036060295847,0.00437761770386683,0.0023451974477413,0.0066181224007501,0.00307584018753009,0.00221410272592947,0.00686919307723734,0.0015857907476019,0.00503899508614885,0.0017241067939321,0.0012156409998129,0.00229419858672312,0.0012700786987851,0.00497858577632175,0.00105223816533973,0.00187182474066153,0.00171733955875929,0.0015389615396932,0.00218422425034117,0.00232938612725197,0.00591000236923039,0.00472811132110401,0.00128737933944496,0.00139250381761161,0.00193252601422951,0.00237312429210727,0.00513997519449105,0.00185721619825797,0.00466824698966176,0.0039344831246014,0.0029439180638127
"omega_tBegin",0.342972452065132,0.342931557110367,0.34297385520412,0.342899423560211,0.342821931387686,0.342803668210508,0.342704767741596,0.342952737074292,0.342938688961508,0.342997959118504,0.342953728260975,0.342966673817569,0.342933860719655,0.342956473478063,0.342944813654814,0.342972260565185,0.34294509371937,0.342953299263228,0.342982380207508,0.342886996608706,0.343066953249855,0.342954597577125,0.342995506061356,0.342945560709493,0.342979517400261,0.342953739052631,0.342944825772251,0.342936653157745,0.342951816565658,0.34295315280926,0.342939946131318,0.342913330303019,0.342945479889821,0.342973071304414,0.342923878687125,0.342987714017666,0.342958734435416,0.342859640131521,0.342888443253996,0.342918113674599,0.342911597158419,0.342839897454119,0.342959558362048,0.342988126774733,0.342937840820265,0.342899169607079,0.342924038509879,0.342958963110049,0.342981694206379,0.343013262822737,0.342943584781193,0.342958654431615,0.342948937368822,0.34291389877522,0.342970470260662,0.342948168899514,0.342927365624011,0.342960995505473,0.342932249794195,0.342913234482948,0.342922157728159,0.343093329425314,0.342933466243153,0.342930899606412,0.342885834438377,0.342939132956515,0.342901678907279,0.343150169397022,0.343059704512123,0.342909410754989,0.342943750819817,0.342879229363617,0.342947940915455,0.342928130042077,0.343001285397137,0.342923828563385,0.342948088097368,0.342927812079411,0.342931301729111,0.342874792985594,0.342828413725126,0.342978199090157,0.342980239686941,0.342938601964002,0.342935063425861,0.342923133774582,0.342973151558053,0.342927304839511,0.342926227902399,0.343113779382165,0.342932397926329
