X,saem,cond,mode,se,ll,run
35,205.236590862274,,,3.78291201591492,0.207227945327759,1674354939_80154
10,164.700462579727,,,3.8377206325531,0.210752725601196,1674351241_1646
74,124.706212043762,,,3.77533531188965,0.207474708557129,1674360946_61471
3,114.738606929779,,,3.86472916603088,0.243510246276855,1674350055_28877
42,184.167430400848,,,3.81813073158264,0.208396673202515,1674356112_15885
71,188.060499191284,,,3.81958985328674,0.20919132232666,1674360454_76033
16,109.050827264786,,,3.83297967910767,0.210010528564453,1674352158_67277
48,107.151254653931,,,3.77862668037415,0.208229541778564,1674357044_80931
15,82.6064009666443,,,3.79588007926941,0.210737943649292,1674352072_009
28,120.308991909027,,,3.77777814865112,0.207098484039307,1674353774_01256
19,180.988304853439,,,3.78511428833008,0.208209753036499,1674352554_18897
21,109.668063163757,,,3.80915546417236,0.210217714309692,1674352933_80421
9,183.695977687836,,,3.84420967102051,0.21383261680603,1674351053_34169
2,91.1180877685547,,,3.87154293060303,0.213535785675049,1674349960_04085
5,170.808894634247,,,3.79965853691101,0.21096396446228,1674350347_84406
41,120.054807186127,,,3.7772958278656,0.207275867462158,1674355988_05337
75,162.333440303802,,,3.77127361297607,0.207530975341797,1674361075_39752
43,142.855813980103,,,3.7869017124176,0.208926916122437,1674356300_43566
90,139.429278373718,,,3.83243870735168,0.208845138549805,1674363373_08176
6,154.179535388947,,,3.78506731987,0.209102869033813,1674350522_72268
57,124.179852724075,,,3.84957981109619,0.208989381790161,1674358408_51176
66,105.773799180984,,,3.7752149105072,0.208739280700684,1674359754_86136
11,108.097254037857,,,3.83789801597595,0.212270259857178,1674351409_97043
13,166.059536933899,,,3.79132509231567,0.210292100906372,1674351773_90763
80,157.296421527863,,,3.84118247032166,0.212356090545654,1674361897_61467
62,164.73873257637,,,3.82227349281311,0.208687305450439,1674359197_2378
55,150.013007164001,,,3.80510544776917,0.209069013595581,1674358126_7656
82,154.560537815094,,,3.76782131195068,0.207743406295776,1674362203_522
76,156.007232189178,,,3.82288455963135,0.20920729637146,1674361241_80537
93,104.652215480804,,,3.8181483745575,0.209320545196533,1674363759_01209
32,152.135581970215,,,3.78005576133728,0.207845211029053,1674354452_00584
85,163.930832386017,,,3.81306767463684,0.208544731140137,1674362657_76637
44,138.957439184189,,,3.77916646003723,0.207884311676025,1674356447_35931
25,178.376404762268,,,3.77537870407104,0.209257364273071,1674353332_92948
78,133.431980371475,,,3.82997798919678,0.210381507873535,1674361549_00436
56,123.531903743744,,,3.81498217582703,0.207586526870728,1674358280_87853
33,156.4562022686,,,3.84037804603577,0.211223602294922,1674354608_1939
27,90.3438153266907,,,3.87219142913818,0.300621509552002,1674353679_42973
7,137.386069297791,,,3.78442549705505,0.210417509078979,1674350680_94856
86,196.4792137146,,,3.82452893257141,0.211708784103394,1674362825_82444
53,105.347976207733,,,3.81600022315979,0.208028078079224,1674357832_42089
88,93.0512139797211,,,3.76678872108459,0.207584857940674,1674363195_74917
8,226.835428476334,,,3.83521485328674,0.211648464202881,1674350822_39314
39,146.974296092987,,,3.81661581993103,0.208065748214722,1674355643_26249
