2023-11-19 03:06:05.646721: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-11-19 03:06:06.589838: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory
2023-11-19 03:06:06.589955: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory
2023-11-19 03:06:06.589962: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2023-11-19 03:06:33.882972: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-11-19 03:06:34.276259: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1613] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 38402 MB memory:  -> device: 0, name: NVIDIA A100-PCIE-40GB, pci bus id: 0000:e2:00.0, compute capability: 8.0
INFO:root:Performing 2 pilot runs with the PharmacokineticModel model...
INFO:root:Shape of parameter batch after 2 pilot simulations: (batch_size = 2, 11)
INFO:root:Shape of simulation batch after 2 pilot simulations: (batch_size = 2, 12, 4)
INFO:root:No optional prior non-batchable context provided.
INFO:root:No optional prior batchable context provided.
INFO:root:No optional simulation non-batchable context provided.
INFO:root:No optional simulation batchable context provided.
INFO:root:Initialized empty loss history.
INFO:root:Initialized networks from scratch.
INFO:root:Performing a consistency check with provided components...
2023-11-19 03:06:50.094566: I tensorflow/compiler/xla/stream_executor/cuda/cuda_blas.cc:630] TensorFloat-32 will be used for the matrix multiplication. This will only be logged once.
2023-11-19 03:06:50.223179: I tensorflow/compiler/xla/stream_executor/cuda/cuda_dnn.cc:428] Loaded cuDNN version 8303
INFO:root:Done.
[PhysicalDevice(name='/physical_device:CPU:0', device_type='CPU'), PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
training on gpu
using a TimeSeriesTransformer with a  LSTM template and output dimension 22 as summary network
using a 7-layer cINN as inference network with 2 layers of design affine
prior mean: [-5.   6.5  2.5  2.5  6.5  0.   6.5 -3.  -1.  -1.   0. ]
prior covariance diagonal: [4.5 1.  1.  1.  1.  1.  1.  4.5 2.  2.  1. ]
Using the PharmacokineticModel
amortizer-pharma-transformer-summary-LSTM-7layers-2coupling-affine-750epochs
max epochs 750
Model: "amortized_posterior"
_________________________________________________________________
 Layer (type)                Output Shape              Param #   
=================================================================
 invertible_network (Inverti  multiple                 584654    
 bleNetwork)                                                     
                                                                 
 time_series_transformer (Ti  multiple                 64070     
 meSeriesTransformer)                                            
                                                                 
=================================================================
Total params: 648,724
Trainable params: 648,570
Non-trainable params: 154
_________________________________________________________________
INFO:root:Generated 1000 simulations for validation.
2023-11-19 03:07:15.047605: I tensorflow/compiler/xla/service/service.cc:173] XLA service 0x7f68a822bce0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2023-11-19 03:07:15.047654: I tensorflow/compiler/xla/service/service.cc:181]   StreamExecutor device (0): NVIDIA A100-PCIE-40GB, Compute Capability 8.0
2023-11-19 03:07:15.051605: I tensorflow/compiler/mlir/tensorflow/utils/dump_mlir_util.cc:268] disabling MLIR crash reproducer, set env var `MLIR_CRASH_REPRODUCER_DIRECTORY` to enable.
2023-11-19 03:07:15.152494: I tensorflow/compiler/jit/xla_compilation_cache.cc:477] Compiled cluster using XLA!  This line is logged at most once for the lifetime of the process.
INFO:root:Validation, Epoch: 1, Loss: 14.629
INFO:root:Validation, Epoch: 2, Loss: 14.516
INFO:root:Validation, Epoch: 3, Loss: 14.423
INFO:root:Validation, Epoch: 4, Loss: 14.417
INFO:root:Validation, Epoch: 5, Loss: 14.365
INFO:root:Validation, Epoch: 6, Loss: 14.296
INFO:root:Validation, Epoch: 7, Loss: 14.311
INFO:root:Validation, Epoch: 8, Loss: 14.237
INFO:root:Validation, Epoch: 9, Loss: 14.218
INFO:root:Validation, Epoch: 10, Loss: 14.281
INFO:root:Validation, Epoch: 11, Loss: 14.281
INFO:root:Validation, Epoch: 12, Loss: 13.864
INFO:root:Validation, Epoch: 13, Loss: 13.895
INFO:root:Validation, Epoch: 14, Loss: 13.867
INFO:root:Validation, Epoch: 15, Loss: 13.856
INFO:root:Validation, Epoch: 16, Loss: 13.959
INFO:root:Validation, Epoch: 17, Loss: 13.924
INFO:root:Validation, Epoch: 18, Loss: 13.711
INFO:root:Validation, Epoch: 19, Loss: 13.761
INFO:root:Validation, Epoch: 20, Loss: 13.848
INFO:root:Validation, Epoch: 21, Loss: 13.863
INFO:root:Validation, Epoch: 22, Loss: 13.798
INFO:root:Validation, Epoch: 23, Loss: 13.564
INFO:root:Validation, Epoch: 24, Loss: 13.222
INFO:root:Validation, Epoch: 25, Loss: 13.470
INFO:root:Validation, Epoch: 26, Loss: 13.330
INFO:root:Validation, Epoch: 27, Loss: 13.409
INFO:root:Validation, Epoch: 28, Loss: 13.304
INFO:root:Validation, Epoch: 29, Loss: 13.284
INFO:root:Validation, Epoch: 30, Loss: 13.445
INFO:root:Validation, Epoch: 31, Loss: 13.091
INFO:root:Validation, Epoch: 32, Loss: 13.090
INFO:root:Validation, Epoch: 33, Loss: 13.226
INFO:root:Validation, Epoch: 34, Loss: 13.075
INFO:root:Validation, Epoch: 35, Loss: 13.050
INFO:root:Validation, Epoch: 36, Loss: 13.131
INFO:root:Validation, Epoch: 37, Loss: 13.021
INFO:root:Validation, Epoch: 38, Loss: 12.968
INFO:root:Validation, Epoch: 39, Loss: 13.043
INFO:root:Validation, Epoch: 40, Loss: 13.023
INFO:root:Validation, Epoch: 41, Loss: 13.026
INFO:root:Validation, Epoch: 42, Loss: 12.911
INFO:root:Validation, Epoch: 43, Loss: 12.989
INFO:root:Validation, Epoch: 44, Loss: 12.817
INFO:root:Validation, Epoch: 45, Loss: 12.905
INFO:root:Validation, Epoch: 46, Loss: 12.911
INFO:root:Validation, Epoch: 47, Loss: 12.932
INFO:root:Validation, Epoch: 48, Loss: 12.915
