saem,cond,mode,se,ll,run
45.6127133369446,,,1.91434121131897,0.111896753311157,1674311649_26561
58.4940569400787,,,1.93153047561646,0.112086772918701,1674311697_14225
54.1465275287628,,,1.94653868675232,0.114155292510986,1674311757_72492
84.2737939357758,,,1.93327665328979,0.112645387649536,1674311813_97363
46.0627248287201,,,1.91839194297791,0.111287117004395,1674311900_35172
45.3965196609497,,,1.91135382652283,0.110584020614624,1674311948_48407
67.3162252902985,,,1.91838073730469,0.111772537231445,1674311995_9389
74.3967502117157,,,1.93655300140381,0.111786365509033,1674312065_33761
50.3417367935181,,,1.93430948257446,0.112282514572144,1674312141_83212
92.8293073177338,,,1.91974782943726,0.112659215927124,1674312194_26085
66.6656563282013,,,1.9327495098114,0.111117839813232,1674312289_18526
87.1196465492249,,,1.92856240272522,0.1125648021698,1674312357_94002
52.6485147476196,,,1.91681861877441,0.112055063247681,1674312447_16141
50.0536789894104,,,1.91283249855042,0.111649513244629,1674312501_88253
54.4597573280334,,,1.92585611343384,0.110929012298584,1674312554_00141
83.7459814548492,,,1.91824173927307,0.112629175186157,1674312610_5488
88.6774091720581,,,1.92819428443909,0.112307786941528,1674312696_37946
47.8570296764374,,,1.93734192848206,0.111271858215332,1674312787_15326
84.7978918552399,,,1.93558835983276,0.112443685531616,1674312837_11214
90.3310775756836,,,1.91552329063416,0.110724925994873,1674312924_01364
50.7746531963348,,,1.91895031929016,0.111459732055664,1674313016_43475
56.8541579246521,,,1.94426321983337,0.113797426223755,1674313069_28359
73.3537299633026,,,1.91424083709717,0.111981153488159,1674313128_24328
73.8190138339996,,,1.94284701347351,0.11329174041748,1674313203_68418
41.7083101272583,,,1.91464352607727,0.111243963241577,1674313279_61428
54.5408182144165,,,1.95305991172791,0.121469974517822,1674313323_39129
67.6720132827759,,,1.94115352630615,0.112860441207886,1674313380_0655
60.9985496997833,,,1.93398904800415,0.111924409866333,1674313449_85005
56.932137966156,,,1.9423234462738,0.112280607223511,1674313512_95554
68.8366670608521,,,1.91834759712219,0.111728668212891,1674313571_99678
96.1981642246246,,,1.92735695838928,0.11176872253418,1674313642_91929
48.2866168022156,,,1.91843008995056,0.111777305603027,1674313741_22716
113.328193426132,,,1.93690752983093,0.111739635467529,1674313791_59145
127.519568443298,,,1.936283826828,0.112696409225464,1674313907_04512
123.281998872757,,,1.92697262763977,0.112058162689209,1674314036_69065
54.1534879207611,,,1.93549180030823,0.110672473907471,1674314162_08453
66.3471279144287,,,1.93408250808716,0.110599517822266,1674314218_34464
63.6429114341736,,,1.9575788974762,0.114072561264038,1674314286_79465
67.42538022995,,,1.93704557418823,0.112511873245239,1674314352_5756
46.4742755889893,,,1.92869901657104,0.11531662940979,1674314422_11015
48.7294769287109,,,1.94691348075867,0.113455295562744,1674314470_68028
53.068647146225,,,1.94860935211182,0.111924409866333,1674314521_54496
72.8147706985474,,,1.93011975288391,0.112026929855347,1674314576_73603
84.3627660274506,,,1.95008111000061,0.126688718795776,1674314651_65344
44.0255744457245,,,1.95778775215149,0.115930557250977,1674314738_16068
50.6487908363342,,,1.91306734085083,0.111120939254761,1674314784_31491
85.8329231739044,,,1.93686032295227,0.113426446914673,1674314837_06532
75.735933303833,,,1.93125510215759,0.112355470657349,1674314925_01606
53.1707456111908,,,1.9280903339386,0.121651649475098,1674315002_85894
50.2807905673981,,,1.92971873283386,0.113841772079468,1674315058_13487
50.3316376209259,,,1.9196412563324,0.112205982208252,1674315110_51628
88.6714007854462,,,1.9300708770752,0.112449884414673,1674315162_94549
72.8366796970367,,,1.94044923782349,0.114772081375122,1674315253_72926
103.019733428955,,,1.91469717025757,0.123920202255249,1674315328_68771
81.368435382843,,,1.92017889022827,0.11327338218689,1674315433_82012
48.1348898410797,,,1.93304872512817,0.111442089080811,1674315517_29103
57.3109743595123,,,1.91778254508972,0.112287759780884,1674315567_53959
63.0634598731995,,,1.93321919441223,0.1125328540802,1674315626_94339
48.2342281341553,,,1.9150402545929,0.111672878265381,1674315692_11874
89.3834021091461,,,1.91872692108154,0.112252950668335,1674315742_44812
95.0569319725037,,,1.92432808876038,0.112373113632202,1674315833_93666
60.6451737880707,,,1.91517353057861,0.111777544021606,1674315931_11513
48.7728230953217,,,1.91707563400269,0.111563444137573,1674315993_85111
67.3822824954987,,,1.90944790840149,0.112483263015747,1674316044_71244
123.24502658844,,,1.91369867324829,0.111552715301514,1674316114_19228
80.4985196590424,,,1.93488383293152,0.111845254898071,1674316239_54731
71.0089075565338,,,1.938551902771,0.113955736160278,1674316322_1749
60.3385899066925,,,1.94140100479126,0.11348557472229,1674316395_30913
58.0995903015137,,,1.91197896003723,0.111055374145508,1674316457_77007
133.652152776718,,,1.92414546012878,0.112499475479126,1674316517_96894
59.2620921134949,,,1.94016575813293,0.113258600234985,1674316653_74871
40.9162921905518,,,1.90970945358276,0.111008882522583,1674316715_14351
68.1020112037659,,,1.91516923904419,0.113328218460083,1674316758_14328
